Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0154	9943	10191	5746	5687	6006	7369	5262	5892	4616	5389	3472	4357	host	hemL	0.32045645444707305	0	1
gene-b1735	260	261	179	224	165	215	146	155	57	87	84	100	host	chbR	0.4134591263949012	0	1
gene-b3993	6217	8325	4225	4425	4032	4026	1311	1454	268	269	181	352	host	thiE	0.8798327602008212	0	1
gene-b1603	23623	25415	11615	12355	9599	12497	5890	6451	4671	5991	5396	6518	host	pntA	0.6172063402340886	0	1
gene-b1691	15	20	5	23	4	15	13	13	11	8	9	25	host	ydiN	0.4757536929211099	0	1
gene-b0286	76	77	29	49	38	45	36	36	18	13	26	69	host	paoA	0.48282893378180536	0	1
gene-b0527	120	116	141	177	141	174	104	96	36	45	26	56	host	ybcI	0.48622230186839915	0	1
gene-b2208	45	38	34	53	27	28	39	27	22	16	19	29	host	napF	0.33065126087230473	0	1
gene-b3989	298	305	492	691	315	440	489	536	152	158	104	122	host	yjaZ	0.528858779352454	0	1
gene-b2152	523	580	535	517	395	547	326	359	141	197	129	281	host	yeiB	0.4174819589624095	0	1
gene-b2330	6450	6868	3768	3957	3643	4481	3090	3515	2697	3021	1923	2085	host	prmB	0.38689114475860054	0	1
gene-b4354	28458	30738	17026	19110	17344	20367	9233	11943	6429	8474	6923	10296	host	btsT	0.5011640337796428	0	1
gene-b3682	37	30	15	36	12	19	24	28	21	10	10	25	host	glvB	0.4062073591578701	0	1
gene-b0894	263	298	248	297	225	303	121	156	89	88	94	162	host	dmsA	0.4231445372145115	0	1
gene-b3201	4749	5006	3840	3780	3468	4445	2265	2486	1193	1435	1253	1598	host	lptB	0.4597547270682742	0	1
gene-b1563	926	977	621	674	606	732	436	493	305	307	320	395	host	relE	0.39161087258715704	0	1
gene-b4616	33	34	32	53	30	29	46	38	15	13	11	14	host	istR	0.44494785864013586	0	1
gene-b1135	122	106	75	109	93	86	69	91	38	41	20	50	host	rluE	0.40803049994931617	0	1
gene-b2650	1	1	0	7	1	4	5	2	2	1	2	6	host	ypjC	0.8149003006503311	0	1
gene-b4088	85	100	80	100	48	55	78	76	37	19	21	73	host	alsB	0.4172995363738142	0	1
gene-b1061	2362	2262	2263	3242	1183	1514	2443	2271	839	879	753	882	host	dinI	0.4567789069156248	0	1
gene-b4095	86	100	49	56	42	53	70	56	36	24	20	113	host	phnM	0.4703812156151876	0	1
gene-b1301	2548	2756	1263	1343	1449	1561	347	406	196	294	460	925	host	puuB	0.7323933731503451	0	1
gene-b3890	71	89	45	90	40	63	68	59	23	28	28	202	host	yiiF	0.6866637611748466	0	1
gene-b0431	15751	10048	11947	8234	11713	10411	9375	7851	3857	4194	2741	5418	host	cyoB	0.4380030982091796	0	1
gene-T7p26	25	11	23	11	3	49	94873	154225	145032	175205	61890	64735	phage	gene-T7p26	1.1365860300912647	0	0
gene-b0592	1567	251	1669	339	710	116	90	36	40	29	36	67	host	fepB	1.3842040363337453	0	1
gene-b0122	427	539	486	810	384	487	423	471	87	127	112	151	host	yacC	0.5541285220615401	0	1
gene-b3300	216607	148140	186629	133411	205946	239490	212995	223905	108790	130185	69888	117259	host	secY	0.31616019589256045	0	1
gene-b0696	323	356	225	309	199	295	197	213	91	95	115	152	host	kdpC	0.40706043011478643	0	1
gene-b3302	40841	28157	36384	26186	39170	45511	44410	46528	20344	22462	11780	19527	host	rpmD	0.35601441080545354	0	1
gene-b0184	15487	14410	11296	11568	14352	17331	9862	10832	3606	3957	3420	3842	host	dnaE	0.48809394942513196	0	1
gene-b1430	519	466	412	542	417	446	316	367	133	148	132	251	host	tehB	0.41147145527606466	0	1
gene-b1702	15128	14436	8376	7963	7494	8071	5425	5203	6066	6199	6087	7144	host	ppsA	0.3859960337608663	0	1
gene-b3383	341	589	387	575	428	678	307	435	128	151	120	186	host	yhfZ	0.5061314982505375	0	1
gene-b3991	3910	4578	2330	2463	2975	2758	1064	1137	202	215	93	267	host	thiG	0.8106584722549468	0	1
gene-b4611	2477	3429	1960	2092	2068	1826	2428	1645	712	970	999	919	host	sibE	0.4259029204411417	0	1
gene-b1366	46	34	38	47	36	41	44	36	16	22	15	24	host	ydaY	0.32580489671492835	0	1
gene-b0170	83505	71827	64743	52432	79202	91030	59928	64544	32784	38103	17639	18477	host	tsf	0.42020022783126054	0	1
gene-b2315	6264	6074	4163	4235	4636	5937	3376	3498	1968	2127	1383	1646	host	folC	0.4440491143064593	0	1
gene-b0162	205	248	152	206	157	191	164	166	91	94	84	147	host	cdaR	0.30435829532741593	0	1
gene-b1815	184	219	128	173	91	124	130	118	64	68	74	123	host	pdeD	0.3692938325266213	0	1
gene-b2667	92	83	53	88	36	50	50	67	33	25	27	43	host	ygaV	0.41813131284590865	0	1
gene-b1969	140	186	119	129	79	124	94	122	44	58	60	93	host	hprR	0.37335272649686513	0	1
gene-b2846	48	48	31	58	21	33	37	33	21	16	15	29	host	yqeH	0.3981218233070047	0	1
gene-b4237	75	64	81	86	47	79	48	58	32	21	24	52	host	nrdG	0.38400423680124307	0	1
gene-b2834	4522	5021	2557	2870	2074	2441	1249	1399	1142	1458	1486	2626	host	tas	0.5010808365217271	0	1
gene-b1861	2120	2247	1382	1418	1452	1907	924	1226	671	797	602	667	host	ruvA	0.4300868322041669	0	1
gene-b2261	7090	6613	4230	4146	5120	6403	3507	3917	1940	2119	1411	1643	host	menC	0.47606768076858713	0	1
gene-b0320	77	66	24	62	54	53	52	42	36	26	28	84	host	yahF	0.37646545668519116	0	1
gene-b3728	2793	2548	1120	1081	1093	1069	663	627	521	562	568	732	host	pstS	0.6561415259773125	0	1
gene-b2984	23	41	29	23	14	28	24	24	12	14	6	40	host	yghR	0.44014433173935047	0	1
gene-b4803	0	1	1	2	0	1	0	2	1	1	0	0	host	speFL	0.9622504486493764	0	1
gene-b4835	13	13	9	16	7	4	10	10	2	4	8	8	host	sokE	0.45508306023843204	0	1
gene-b1613	1677	1592	1051	1196	978	1015	807	872	388	498	382	707	host	manA	0.4322359534110903	0	1
gene-b0959	250	293	180	259	147	196	176	171	79	69	86	147	host	sxy	0.4022976454235049	0	1
gene-b3460	11277	17333	4347	7463	2783	4760	2125	2412	2292	3339	5392	7282	host	livJ	0.7316742541597557	0	1
gene-b3583	92	100	50	56	47	71	66	45	35	25	35	100	host	sgbE	0.41177450703276436	0	1
gene-b0066	1526	1466	944	1097	1005	1197	675	725	370	397	246	319	host	thiQ	0.5125522154827752	0	1
gene-b1172	308	276	210	210	229	279	208	235	118	96	99	96	host	ymgG	0.3720388569686042	0	1
gene-b2933	51	56	40	53	36	50	47	45	42	24	17	59	host	cmtA	0.2788925690812815	0	1
gene-b4182	51	48	40	43	41	46	42	41	28	16	14	60	host	yjfJ	0.33156009405691095	0	1
gene-b1384	289	537	153	363	182	337	153	294	72	92	67	81	host	feaR	0.642679186167081	0	1
gene-b0678	952	874	587	711	557	665	428	482	194	231	279	464	host	nagB	0.42916640690601593	0	1
gene-b1694	36	33	18	31	16	22	18	20	12	15	12	34	host	ydiF	0.38097454862430224	0	1
gene-b3208	1804	2021	1252	1580	973	1177	1017	1182	641	786	701	952	host	mtgA	0.35279740171958185	0	1
gene-b0878	1591	1707	974	1194	770	1076	548	577	273	330	391	465	host	macA	0.5638951177036167	0	1
gene-b3565	655	657	438	595	351	444	311	351	176	206	220	323	host	xylA	0.4086153009125268	0	1
gene-b4734	50	42	16	54	21	32	20	16	17	10	18	25	host	yldA	0.5184740359345091	0	1
gene-b1247	11171	12621	8623	10952	9679	13247	7294	8605	2206	2870	2466	5116	host	oppF	0.47681086312588933	0	1
gene-b0364	16	15	8	20	13	16	15	18	9	3	3	14	host	yaiS	0.425205832509386	0	1
gene-b4056	1182	1392	645	787	511	589	459	495	303	353	409	533	host	yjbQ	0.49853842048170605	0	1
gene-b1679	256	157	181	169	179	155	76	60	23	17	30	57	host	sufE	0.6631488792014649	0	1
gene-b2427	215	309	100	148	72	111	69	103	84	134	115	156	host	murR	0.48616722204142054	0	1
gene-b2603	453	483	499	737	394	440	660	614	167	183	131	226	host	yfiR	0.46555561794217604	0	1
gene-b0835	1208	1003	1118	1022	1320	1922	748	820	191	235	144	252	host	rimO	0.6302605321297915	0	1
gene-b2487	142	138	87	90	85	109	70	68	55	51	46	88	host	hyfG	0.3491448915294401	0	1
gene-b3771	2558	2630	1445	1550	1627	1754	673	741	552	629	719	1376	host	ilvD	0.5119871107907839	0	1
gene-b0994	130	167	74	115	84	80	69	85	44	43	40	81	host	torT	0.4266120533379009	0	1
gene-b3567	127	125	96	172	79	100	140	115	54	54	52	86	host	xylG	0.36	0	1
gene-b0245	75	76	92	133	99	146	90	124	52	48	29	66	host	ykfI	0.3971384115140417	0	1
gene-b1606	866	912	613	685	584	682	441	508	183	226	165	283	host	folM	0.4805793484754558	0	1
gene-b1876	9851	9162	7022	6857	9142	10550	4713	5381	2482	2802	1700	2172	host	argS	0.5170660406448159	0	1
gene-b0259	1084	1174	630	770	652	743	613	700	398	446	315	617	host	insH1	0.35569665698285374	0	1
gene-b1335	164	154	99	145	80	107	102	123	53	53	28	82	host	ogt	0.41103691469742704	0	1
gene-b0929	130850	143209	92801	108970	93533	132494	80586	108960	33898	45739	27496	29663	host	ompF	0.47124153272320923	0	1
gene-b3084	959	924	1492	1654	1575	2020	1078	1052	416	402	259	402	host	rlmG	0.5415914941898535	0	1
gene-b1056	551	641	417	541	417	524	356	395	172	202	160	209	host	yceI	0.41388587245760156	0	1
gene-b1082	102	106	86	99	78	86	64	64	38	29	40	83	host	flgK	0.3424206745617836	0	1
gene-b0726	10812	12812	7195	9357	7026	10014	7952	10509	5957	8740	4257	10390	host	sucA	0.2608024897796049	0	1
gene-b4545	9	14	9	12	1	8	10	14	4	3	1	6	host	ypdJ	0.5834533605476169	0	1
gene-b1913	6273	6181	3221	3446	3300	3530	3149	3203	1756	1974	1437	1810	host	uvrC	0.4588938485507795	0	1
gene-b3037	3418	4184	2197	2726	2307	3270	4378	2006	965	1244	1023	1336	host	ygiB	0.47119361579262514	0	1
gene-b1542	145	127	75	113	79	129	97	92	43	41	33	76	host	ydfI	0.4016699833323422	0	1
gene-b1647	1780	1939	925	1058	828	1018	690	776	331	460	459	574	host	ydhF	0.5325475334788128	0	1
gene-b1591	1120	1247	767	905	740	955	564	655	258	339	212	289	host	dmsD	0.4965597778565865	0	1
gene-b1018	8467	1830	6720	2115	3755	825	377	100	101	55	190	82	host	efeO	1.3287394909727461	0	1
gene-b0473	4627	5427	2889	3500	3382	4086	1785	1995	1706	1864	3254	4660	host	htpG	0.370508921762855	0	1
gene-b0391	681	637	586	758	432	517	349	348	133	204	204	426	host	ppnP	0.43950123958022214	0	1
gene-b0602	40	28	17	27	18	22	25	20	25	17	21	32	host	ybdN	0.26756198609074805	0	1
gene-b0979	582	545	381	487	427	420	278	280	118	104	115	179	host	appB	0.5039722083021722	0	1
gene-b2789	28	21	9	29	16	15	25	21	25	6	8	72	host	gudP	0.7237277237896985	0	1
gene-b3713	1817	1981	1136	1190	861	978	569	641	426	492	556	801	host	yieF	0.5079423095088068	0	1
gene-b1623	294	369	276	316	278	289	215	203	104	125	100	165	host	add	0.3750917531975003	0	1
gene-b0182	7798	6916	7407	7357	8291	9461	6185	6610	2102	2246	1679	1990	host	lpxB	0.47829210832535773	0	1
gene-b2562	622	708	1039	1670	744	1159	1094	1159	233	263	182	159	host	yfhL	0.6157260841087865	0	1
gene-b3678	94	89	64	77	49	62	41	74	48	31	28	106	host	yidJ	0.37862740976395093	0	1
gene-b1699	113	118	46	69	55	79	59	56	46	31	45	79	host	ydiS	0.3891147875900692	0	1
gene-b4265	124	145	66	114	67	60	75	85	39	46	41	110	host	idnT	0.4122113578322233	0	1
gene-b2995	206	234	150	172	190	253	174	187	118	113	72	132	host	hybB	0.30116776935654066	0	1
gene-b0654	1531	2005	1175	1645	634	911	689	864	349	499	372	706	host	gltJ	0.5376234866021615	0	1
gene-b1004	4304	5467	1999	2468	1266	1749	504	522	410	487	1083	1571	host	wrbA	0.84000752949885	0	1
gene-b0640	1589	1583	1070	1053	1173	1454	894	941	486	492	421	594	host	holA	0.41299766253831216	0	1
gene-b0103	1248	1324	974	1128	925	1105	818	870	346	381	359	416	host	coaE	0.4206450943809194	0	1
gene-b0620	212	243	217	242	180	235	106	106	67	69	62	101	host	dpiA	0.46462019775979563	0	1
gene-b3629	432	556	482	1475	227	726	823	898	73	60	106	62	host	waaS	0.8417904802050896	0	1
gene-b1444	437	529	313	349	253	335	173	194	117	103	108	205	host	patD	0.5011904107650884	0	1
gene-b2108	16	28	37	29	23	27	22	17	11	10	18	16	host	yehA	0.36229030142763274	0	1
gene-b4184	13	17	20	31	14	16	12	16	8	8	8	15	host	yjfL	0.411763644984465	0	1
gene-b3641	1296	1110	1069	1052	1083	1191	713	765	419	469	305	505	host	slmA	0.3950669343389773	0	1
gene-b0214	1362	1442	1053	1234	1073	1445	882	991	341	400	359	401	host	rnhA	0.4547867178295217	0	1
gene-b1076	93	131	78	89	88	100	67	84	64	52	47	83	host	flgE	0.26609377849152105	0	1
gene-b0086	4892	5064	3246	3268	3809	4543	2169	2587	1364	1677	1131	1677	host	murF	0.45351508464922496	0	1
gene-b3432	4372	4411	2924	2883	1764	2202	881	1055	878	1067	1280	3295	host	glgB	0.557278337404754	0	1
gene-b2128	1018	1121	909	1696	732	947	1203	1064	223	246	251	375	host	yehW	0.541851919239486	0	1
gene-b0543	326	309	342	565	283	358	375	432	98	80	74	104	host	emrE	0.5407059276888986	0	1
gene-b4262	3173	2938	2517	2664	2525	2980	1760	1947	830	906	685	1117	host	lptG	0.4402250473755781	0	1
gene-b0695	1449	1549	954	1052	919	1155	635	665	404	457	423	620	host	kdpD	0.4347686071075832	0	1
gene-b1740	1676	1911	1011	1341	828	1143	555	584	257	410	390	896	host	nadE	0.5475757080210008	0	1
gene-b1978	909	1050	704	840	561	703	509	534	315	377	359	587	host	yeeJ	0.35275769851913086	0	1
gene-b4314	41539	32633	28332	24296	28829	29486	25367	24340	15165	14833	11981	11374	host	fimA	0.3650769818040982	0	1
gene-b3345	554	523	304	305	254	269	244	222	167	215	165	307	host	tusD	0.40395476979596545	0	1
gene-b1768	1467	1577	1030	1133	1220	1353	835	985	381	456	299	393	host	pncA	0.466465291431194	0	1
gene-b1835	218	234	228	248	197	264	195	199	63	87	48	126	host	rsmF	0.40826121053056263	0	1
gene-b3906	103	100	65	92	45	51	70	65	38	38	29	53	host	rhaR	0.38241854830698613	0	1
gene-b2345	69	67	62	122	31	66	84	85	23	19	32	24	host	yfdF	0.5330466296173961	0	1
gene-b0523	10527	10205	2214	2631	987	800	5705	6096	3656	3779	1919	2280	host	purE	0.7457302998872679	0	1
gene-b2731	242	323	217	296	176	216	114	147	74	63	94	171	host	fhlA	0.45420118476499305	0	1
gene-b1027	20	26	21	25	9	13	16	26	6	6	10	38	host	insE4	0.5201693298217829	0	1
gene-b2187	560	529	681	825	578	482	548	596	143	146	98	199	host	yejL	0.5122950672546108	0	1
gene-b4323	332	334	189	219	206	239	154	176	210	197	186	419	host	uxuB	0.321870249406563	0	1
gene-b4841	2685	3000	1676	1940	1058	1631	1267	1337	752	907	1012	1150	host	ascrp	0.43833280474950925	0	1
gene-b1058	11	18	6	13	6	8	11	12	5	3	8	6	host	yceO	0.4519926089474298	0	1
gene-b3726	1912	1768	917	956	931	1070	482	523	229	287	240	398	host	pstA	0.6712959713038235	0	1
gene-b0348	63	66	34	36	57	53	45	36	27	29	17	59	host	mhpB	0.3504647776879678	0	1
gene-b3633	1213	1217	881	1010	1001	979	866	939	396	458	281	548	host	waaA	0.37136959707378087	0	1
gene-b3952	145	136	71	86	62	96	70	59	41	44	43	86	host	pflC	0.41712157931834026	0	1
gene-b0113	723	495	766	877	820	979	733	674	267	223	141	228	host	pdhR	0.48530164463833464	0	1
gene-b4064	12366	9830	5231	4024	3288	2515	6683	6174	4935	4657	2901	3189	host	ghxP	0.5183449520102599	0	1
gene-b1380	1941	2166	1247	1540	1051	1332	736	895	475	630	573	779	host	ldhA	0.46938943161648283	0	1
gene-b4267	25	29	18	29	14	18	37	25	23	9	11	55	host	idnD	0.4941503380603945	0	1
gene-b3582	41	62	21	29	36	29	29	33	20	9	25	64	host	sgbU	0.4667419352710361	0	1
gene-b1833	1033	1031	829	1021	721	872	622	612	240	280	251	370	host	letA	0.45251488262648903	0	1
gene-b2041	7301	6934	7313	7185	5955	9221	4040	4614	1530	1750	1500	1574	host	rfbB	0.5435136734668983	0	1
gene-b1293	624	595	423	405	356	366	295	298	113	139	123	213	host	sapB	0.4924078617602948	0	1
gene-b3077	17	8	3	9	10	15	17	15	13	6	4	20	host	ebgC	0.4654966062336504	0	1
gene-b0502	109	118	83	102	70	95	82	100	36	49	30	42	host	ylbG	0.3816903647757582	0	1
gene-b0870	4391	4657	2406	2552	2008	2640	1293	1428	866	1075	1160	1474	host	ltaE	0.5550698077287144	0	1
gene-b1797	74	71	43	65	36	40	32	41	24	28	35	27	host	yeaR	0.38670439879804397	0	1
gene-b4216	279	240	245	310	269	326	177	214	71	85	67	150	host	ytfJ	0.4348818652618317	0	1
gene-b3151	1465	1177	1643	1662	1949	1885	1823	1617	1249	1266	738	1021	host	yraQ	0.24465315161606624	0	1
gene-b0051	5645	5500	4120	4223	4554	5532	3387	3860	1487	1700	1356	1670	host	rsmA	0.4411871796425807	0	1
gene-b1813	371	474	353	578	249	331	393	428	97	132	105	149	host	nudL	0.4954003246673863	0	1
gene-b1214	4850	5019	3991	4299	3877	4996	3022	3536	1402	1684	1327	1342	host	ychA	0.43231619020284573	0	1
gene-b3011	293	269	150	165	137	160	126	117	96	98	102	168	host	yqhD	0.38836189625053524	0	1
gene-b0893	11577	11327	6857	7462	6430	6433	3753	3777	2783	3461	2846	5261	host	serS	0.4813560317538243	0	1
gene-b3064	2505	2516	2244	2713	2502	3256	1741	1950	797	1013	562	771	host	tsaD	0.45575696750168654	0	1
gene-b1233	2794	3001	2384	3384	1937	2351	1973	2186	774	836	727	789	host	ychJ	0.46730076829500705	0	1
gene-b1208	3275	3625	3000	3583	2793	3142	3195	3310	1211	1406	828	1359	host	ispE	0.38789183485350154	0	1
gene-b1665	2354	1978	2673	3277	2322	2161	2553	2522	622	856	658	693	host	valV	0.4706657700691843	0	1
gene-b3811	2434	2526	1526	1431	978	1091	780	821	564	580	582	1006	host	xerC	0.5425660463661357	0	1
gene-b0513	133	170	111	125	140	138	104	109	44	25	28	87	host	ybbY	0.44181368877984883	0	1
gene-b0536	406	520	575	1170	408	488	924	961	130	230	179	205	host	argU	0.6279046385521829	0	1
gene-b4329	220	238	159	277	113	178	186	220	86	64	72	112	host	yjiG	0.42172444739359327	0	1
gene-b4824	20	27	35	104	8	17	62	76	10	7	4	8	host	ytjE	0.9812639699652661	0	1
gene-b2947	3526	4036	2230	2155	1944	2387	1212	1410	1068	1339	1254	1718	host	gshB	0.4422573559200036	0	1
gene-b2063	791	940	521	688	596	754	559	592	272	319	263	443	host	yegH	0.36299485873859877	0	1
gene-b4739	6	7	11	45	3	14	20	20	1	0	3	3	host	ymgL	1.0991596603062175	0	1
gene-b2074	269	317	192	246	206	249	143	151	76	80	90	176	host	mdtA	0.4105294262855687	0	1
gene-b4356	227	221	171	236	138	177	207	209	77	61	85	135	host	lgoT	0.3668470964252918	0	1
gene-b1274	22420	23002	18641	20173	21622	26050	12724	14307	5517	6769	4562	6780	host	topA	0.4890714400151942	0	1
gene-b1689	11	14	6	14	0	8	9	11	6	7	6	6	host	ydiL	0.4631349272616415	0	1
gene-b2022	2952	3095	1873	1853	1890	2502	1092	1399	563	741	563	1022	host	hisB	0.520076370957433	0	1
gene-b0684	3051	2887	2600	2354	2131	2438	1657	1628	823	881	761	1235	host	fldA	0.4197765098460969	0	1
gene-b1810	721	869	654	1010	460	648	436	438	132	188	248	247	host	yoaC	0.5310006554613811	0	1
gene-b3353	1394	1369	1066	961	1065	1212	749	767	384	478	300	462	host	yheT	0.4329270277139558	0	1
gene-b1091	27320	27518	22572	22478	28917	40101	16280	19684	6563	7497	5019	5404	host	fabH	0.5621504830415547	0	1
gene-b3039	357	398	201	280	165	199	168	211	111	124	157	179	host	ygiD	0.4000853426835569	0	1
gene-b4501	60	80	72	134	32	47	111	104	23	28	29	51	host	torI	0.5452702694188337	0	1
gene-b1325	937	996	706	883	524	776	463	530	281	307	274	441	host	ycjG	0.41885610895456077	0	1
gene-b1505	30	37	33	42	34	31	56	45	28	17	12	28	host	ydeT	0.3448095349148277	0	1
gene-b0832	952	881	805	867	506	530	197	170	324	375	361	439	host	gsiD	0.49395963192273373	0	1
gene-b4777	59	71	53	125	54	59	128	129	24	29	27	32	host	mdtU	0.5807299165876239	0	1
gene-b0061	35	39	22	23	19	22	35	38	22	12	14	30	host	araD	0.34094216632430135	0	1
gene-b2410	345	333	388	548	425	457	330	346	121	102	107	166	host	yfeH	0.46431701023647737	0	1
gene-b4117	193	211	179	235	181	205	144	157	90	87	81	230	host	adiA	0.31733646722240233	0	1
gene-b1413	6718	7039	4353	4616	5064	6302	3375	3886	1636	1987	1458	1901	host	hrpA	0.4778791345166076	0	1
gene-b1457	50	56	48	149	26	66	91	96	7	14	19	20	host	ydcD	0.7501710289170266	0	1
gene-b4159	1997	2070	1500	1649	1781	2013	1208	1347	568	608	486	840	host	mscM	0.42368272911377114	0	1
gene-b1287	476	334	226	305	171	194	264	306	341	421	115	225	host	yciW	0.3536182648731948	0	1
gene-b4204	56	55	123	149	79	135	76	64	20	14	11	25	host	yjfZ	0.6773590568132217	0	1
gene-b0454	160	154	122	102	113	100	67	65	33	43	33	89	host	ybaZ	0.46054985789558545	0	1
gene-b2750	5058	2859	3632	2770	1258	1154	336	525	3255	3788	1883	2169	host	cysC	0.5732997100434737	0	1
gene-b4396	2092	2212	1568	2022	1484	1715	1595	1626	712	863	568	1261	host	rob	0.3470966000296912	0	1
gene-b2700	1375	1224	918	1057	857	1005	670	702	433	441	333	469	host	pncC	0.4087377157252238	0	1
gene-b3354	406	445	287	363	253	300	269	252	155	134	125	165	host	yheU	0.3847690869121004	0	1
gene-b4040	1453	1491	1079	1183	966	1291	809	866	344	386	285	478	host	ubiA	0.46781250018059684	0	1
gene-b2372	44	20	20	37	18	22	39	29	20	12	11	30	host	yfdV	0.403864929496406	0	1
gene-b0110	717	802	408	504	347	404	338	333	212	263	258	397	host	ampD	0.4145688253211973	0	1
gene-b2784	10169	12219	5418	6808	4673	6011	3684	4311	2446	2999	2747	3166	host	relA	0.5432007000717931	0	1
gene-b3566	42	29	20	61	12	18	34	26	23	14	18	49	host	xylF	0.5005593449901101	0	1
gene-b0557	1808	1269	1835	2048	1605	1720	2903	2486	812	664	626	455	host	borD	0.48757431094558334	0	1
gene-b3414	1619	1410	1092	1103	1142	980	865	922	467	535	420	823	host	nfuA	0.36674132224775513	0	1
gene-b4473	3536	3973	1795	2438	1403	1767	1733	1817	926	1212	1270	1476	host	smf	0.45848567688695396	0	1
gene-b1132	639	605	617	603	461	622	461	450	193	202	114	248	host	hflD	0.43011409942992695	0	1
gene-b0860	148	131	171	207	130	145	142	130	35	31	27	47	host	artJ	0.5202377547127577	0	1
gene-b4145	925	1055	858	979	526	790	407	518	210	288	278	287	host	yjeJ	0.5006032954779343	0	1
gene-b3259	3789	3470	2442	2335	3371	4172	2388	2762	849	1035	586	769	host	prmA	0.517491332002499	0	1
gene-b1026	96	99	74	98	55	84	63	73	32	29	52	114	host	insF4	0.35900939697475587	0	1
gene-b2924	22022	22789	13358	15341	12353	16072	8692	8625	5132	5592	6689	6957	host	mscS	0.48882904481125283	0	1
gene-b2889	63	67	49	75	37	55	50	36	22	19	21	64	host	idi	0.3979463216396657	0	1
gene-b1901	51	51	42	68	55	58	38	33	22	18	16	48	host	araF	0.38241338888694787	0	1
gene-b1410	45	59	29	52	35	42	46	41	30	22	23	61	host	ynbC	0.3087762246916845	0	1
gene-b3876	52	72	50	80	40	59	91	78	39	28	25	62	host	yihO	0.3596835009569026	0	1
gene-b0838	3037	3156	1532	1794	1128	1327	898	900	657	848	698	1162	host	gstB	0.568662209721324	0	1
gene-b2037	4087	3853	4947	6418	3811	6218	5138	5893	873	915	879	709	host	rfbX	0.5871260391409441	0	1
gene-b3893	24359	26380	14815	14713	15485	27272	9671	14093	6508	9098	5377	7009	host	fdoH	0.5085638641704765	0	1
gene-b3794	2167	1846	1430	1686	1508	1881	1141	1175	450	460	452	561	host	rffM	0.48515956043601516	0	1
