Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b0576	2345	2067	2706	2071	1680	2105	1200	2347	764	534	325	336	host	pheP	0.5372043425459198	0	1
gene-b3619	7286	8674	7491	6065	3026	5015	2835	4652	3125	2044	1561	1727	host	rfaD	0.5261841274007729	0	1
gene-b4243	2930	3746	2470	2166	1094	1755	777	1456	1876	1281	1063	1038	host	ridA	0.47219316678873835	0	1
gene-b4788	570	654	491	465	192	254	100	209	107	62	102	133	host	yhgO	0.7182479701383844	0	1
gene-b4319	337	393	324	290	145	187	148	193	111	67	45	70	host	fimG	0.5833101618573686	0	1
gene-b2271	9	39	21	3	2	11	11	10	16	8	8	24	host	yfbL	0.7317353833450589	0	1
gene-b3369	58	63	57	42	42	40	18	49	23	15	14	15	host	yhfL	0.4877508073768748	0	1
gene-b1392	40	73	46	33	24	24	22	24	23	13	12	25	host	paaE	0.5348987289602095	0	1
gene-b0342	15	32	30	14	8	11	4	8	11	5	7	19	host	lacA	0.6423021503543265	0	1
gene-b0194	35257	37942	35301	28825	20013	26779	16113	28673	14214	9067	5647	5289	host	proS	0.5156203871967241	0	1
gene-b0621	125	170	146	107	68	91	59	85	65	30	35	57	host	dcuC	0.4803024169752409	0	1
gene-b2840	722	831	671	612	285	441	204	392	223	148	105	165	host	ygeA	0.603198922714267	0	1
gene-b4053	2369	2657	2373	1981	1068	1451	863	1539	890	568	388	388	host	alr	0.5628752564180382	0	1
gene-b1143	105	136	101	56	62	58	42	76	81	41	47	70	host	ymfI	0.3787998232872462	0	1
gene-b2836	3447	4007	2911	2602	1225	1692	943	1750	1086	685	681	754	host	aas	0.6084080285650951	0	1
gene-b3225	228	326	216	215	89	146	69	125	39	31	36	63	host	nanA	0.6909216314936452	0	1
gene-b0377	817	891	863	707	322	512	245	468	189	105	135	135	host	sbmA	0.6472780883240034	0	1
gene-b1103	647	723	410	371	179	204	144	251	149	115	146	162	host	hinT	0.6754779200479826	0	1
gene-b1249	3522	4222	2535	2446	976	1368	812	1385	927	666	664	720	host	clsA	0.6877985091724651	0	1
gene-b2351	4572	6569	4837	2338	2303	2317	2478	3533	1996	1299	947	1058	host	yfdH	0.5736414487584314	0	1
gene-b3537	180	245	153	141	53	62	32	59	54	32	42	41	host	bcsF	0.7393632541926993	0	1
gene-b0436	88839	119931	122722	67602	68207	90080	56617	105822	54669	35096	22349	20861	host	tig	0.47418416754887543	0	1
gene-b1474	267	353	338	237	211	221	171	292	251	152	97	142	host	fdnG	0.33033225767015234	0	1
gene-b0251	38	69	54	29	14	32	16	24	28	17	19	32	host	yafY	0.5049185755644686	0	1
gene-b1788	44	52	40	38	19	25	14	33	29	15	8	16	host	yoaI	0.4767403228062878	0	1
gene-b2167	1453	1735	1581	1379	760	1123	393	809	458	322	289	363	host	fruA	0.5828977458066058	0	1
gene-b3126	67	110	111	58	33	56	37	45	44	29	22	41	host	garL	0.5116115240175794	0	1
gene-b4267	13	58	37	11	8	16	15	13	20	12	6	24	host	idnD	0.7236183871021609	0	1
gene-b1451	1220	1519	1161	1065	566	667	417	808	344	228	188	212	host	pqqU	0.6186155427652128	0	1
gene-b3360	550	642	661	550	233	372	148	279	150	87	101	114	host	pabA	0.6553242539001605	0	1
gene-b2341	822	995	788	619	413	592	209	405	208	144	159	229	host	fadJ	0.6024612998809712	0	1
gene-b2532	5328	5062	5358	4527	3375	3997	2537	4826	2343	1488	955	830	host	trmJ	0.4828914841266165	0	1
gene-b4424	82	128	110	132	59	90	37	86	29	21	14	21	host	rdlC	0.6109393532421312	0	1
gene-b3570	2278	3049	3558	2436	1905	2595	1333	2224	1055	693	542	561	host	bax	0.5212894401012904	0	1
gene-b0138	14	35	26	13	10	16	10	14	17	6	7	7	host	yadM	0.5559914842983162	0	1
gene-b1619	1406	1783	1318	1114	582	795	325	585	232	165	248	275	host	hdhA	0.7102706764484387	0	1
gene-b1676	10012	12841	11279	8658	5390	7463	3695	7808	3360	2485	1617	1711	host	pykF	0.5818025236870925	0	1
gene-b2108	30	47	43	14	8	15	12	17	13	4	9	12	host	yehA	0.7094703759042474	0	1
gene-b3241	378	475	368	315	174	242	79	165	118	62	81	102	host	aaeA	0.626937308131122	0	1
gene-b1298	3279	4018	2416	1981	758	1011	409	691	853	512	916	983	host	puuD	0.7578547924088773	0	1
gene-b1329	1721	2423	2060	1455	903	1294	597	1209	494	357	344	375	host	mppA	0.6162693895093173	0	1
gene-b0416	1688	1768	2694	1916	1288	2050	697	1495	603	389	252	278	host	nusB	0.6103708327778523	0	1
gene-b2164	179	202	189	148	87	118	49	80	63	43	37	52	host	psuT	0.5629779270131081	0	1
gene-b3659	40	48	65	21	18	23	23	14	38	11	15	32	host	setC	0.5332763544672204	0	1
gene-b3011	373	461	296	250	121	150	99	154	136	80	71	108	host	yqhD	0.6277621607878434	0	1
gene-T7p35	65	47	125	18	13	162	83493	174587	894475	586272	346350	350369	phage	gene-T7p35	1.3709936870047437	0	0
gene-b3829	18014	20049	20911	20166	8552	15732	6778	15235	7668	6902	3311	4493	host	metE	0.5166536475919368	0	1
gene-T7p31	34	17	51	13	8	83	47641	104956	430902	289774	130339	153072	phage	gene-T7p31	1.3780955600254416	0	0
gene-b0826	1193	1226	968	769	486	630	314	742	377	235	208	235	host	moeB	0.5728116398640585	0	1
gene-b4377	3412	3954	3002	2735	1077	1639	650	1179	921	584	727	855	host	yjjU	0.6692503963372595	0	1
gene-b1654	3919	4192	3596	2700	2060	2320	1619	2799	1777	1115	822	899	host	grxD	0.4763440518608007	0	1
gene-b3249	1932	2024	1847	1615	940	1412	818	1345	551	328	254	280	host	mreD	0.5754680512563051	0	1
gene-b2370	2266	3487	1619	989	482	545	787	1353	807	500	655	794	host	evgS	0.7206659223040882	0	1
gene-b3564	1214	1459	1080	960	376	538	203	374	258	149	226	266	host	xylB	0.7410076232298451	0	1
gene-b0083	1773	1994	2084	1897	1117	1511	869	1500	719	462	379	453	host	ftsL	0.4993993919699248	0	1
gene-b4542	744	777	610	572	475	398	348	574	269	157	150	153	host	yohO	0.4947388189499123	0	1
gene-b4799	221	278	226	222	133	152	121	208	94	59	59	81	host	ysgD	0.4618468058188225	0	1
gene-b4566	292	375	159	136	74	77	61	117	96	60	64	88	host	topAI	0.7187488051359049	0	1
gene-b1906	154	180	102	79	84	118	166	302	128	109	45	53	host	yecH	0.5249983511384211	0	1
gene-b3962	5313	6674	4158	3515	2062	2789	2806	4805	3218	2114	1366	1513	host	sthA	0.4611090938400001	0	1
gene-b1531	264	364	425	241	196	252	121	231	139	119	86	108	host	marA	0.47754281241991897	0	1
gene-b1057	156	204	194	154	97	140	59	106	66	41	33	35	host	yceJ	0.5510183761813131	0	1
gene-b1464	818	1026	767	746	347	499	234	435	301	192	128	201	host	yddE	0.5968437759629093	0	1
gene-b1872	337	471	362	251	171	244	127	211	124	62	76	102	host	torZ	0.5750320709718627	0	1
gene-b3427	283	290	286	282	165	218	111	189	107	55	59	91	host	yzgL	0.49809213921970696	0	1
gene-b3010	218	278	137	120	51	72	70	102	99	49	85	94	host	yqhC	0.5732657785814202	0	1
gene-b1959	124	146	164	81	57	96	47	85	68	31	28	43	host	yedA	0.5279840318103782	0	1
gene-b2665	3598	5003	2929	2384	963	1333	356	674	508	344	966	1024	host	kbp	0.8498785799857993	0	1
gene-b3459	526	508	550	452	275	366	161	289	138	95	102	116	host	panZ	0.5692094837068077	0	1
gene-b2008	841	1131	1139	855	462	653	239	452	269	132	150	207	host	yeeA	0.6535570800377482	0	1
gene-b3387	3603	3865	4030	3409	1887	2799	1339	2499	1174	782	547	664	host	dam	0.5675581384686595	0	1
gene-b2188	2169	2575	2264	1936	1297	1613	758	1391	574	419	305	353	host	lapC	0.598078829247639	0	1
gene-b0704	14	33	20	7	11	7	4	7	6	5	10	14	host	ybfC	0.6823917314199162	0	1
gene-b3340	291346	358298	378838	279852	208974	309998	215490	399898	189550	127090	55945	58602	host	fusA	0.4693189685272276	0	1
gene-b4807	15	22	17	13	3	15	2	8	13	8	10	11	host	malH	0.47903458421984824	0	1
gene-b0777	3979	4570	3201	3277	1153	1678	719	1488	1252	910	920	1016	host	bioC	0.6443200395792911	0	1
gene-b0860	159	193	229	185	89	164	81	144	60	37	28	43	host	artJ	0.563554285101353	0	1
gene-b0588	2221	2496	2274	1899	365	404	18	30	35	8	15	27	host	fepC	1.2381782916632185	0	1
gene-b1606	1092	1199	967	824	438	646	295	549	282	194	156	169	host	folM	0.6323816783121069	0	1
gene-b1758	455	429	356	319	153	174	144	220	138	96	68	86	host	ynjF	0.5912749500701089	0	1
gene-b3496	668	718	539	460	143	226	110	164	111	85	124	198	host	dtpB	0.75713085871219	0	1
gene-b3908	11877	12744	9739	8446	3900	5343	1347	2651	635	376	706	708	host	sodA	0.9156666231747406	0	1
gene-b3751	2602	2966	2642	2254	1195	1734	1023	2140	1446	1057	905	1018	host	rbsB	0.40661364500936337	0	1
gene-b0221	887	980	904	768	381	622	240	370	331	204	228	304	host	fadE	0.5438669450339686	0	1
gene-b0600	463	518	313	219	145	212	173	302	209	139	97	120	host	ybdL	0.5281745579100541	0	1
gene-b0273	642	734	591	470	249	399	238	428	231	162	102	111	host	argF	0.5636040237801352	0	1
gene-b4456	10192	16732	13513	11846	9496	9825	7059	11095	6820	4836	5133	6015	host	glmZ	0.36798473263264875	0	1
gene-b2212	185	185	164	131	64	124	57	95	61	38	28	52	host	alkB	0.5557766152799504	0	1
gene-b4024	2937	3741	1748	1834	408	594	417	665	542	349	467	525	host	lysC	0.9180980102384041	0	1
gene-b0042	53	91	78	31	31	38	23	21	28	15	13	30	host	fixB	0.6208581138686861	0	1
gene-b1643	71	101	114	77	47	61	20	62	31	16	22	22	host	ydhI	0.5883761464562961	0	1
gene-b2753	448	546	452	368	223	286	172	286	207	150	109	108	host	iap	0.4976966140517671	0	1
gene-b1383	323	446	369	178	127	180	125	237	105	86	69	89	host	ydbL	0.6093376519205959	0	1
gene-b4516	62	74	110	97	45	78	31	62	11	18	11	22	host	insA4	0.6275546404235063	0	1
gene-b1669	70	110	108	70	31	45	22	24	29	14	19	31	host	ydhT	0.6788337196111146	0	1
gene-b0361	219	273	210	139	87	113	57	114	74	51	71	81	host	insD1	0.5574433390657105	0	1
gene-b4040	1873	1730	1562	1354	771	992	573	982	492	333	263	331	host	ubiA	0.585456928387996	0	1
gene-b1907	289	355	428	358	166	264	160	333	138	86	69	103	host	tyrP	0.5144901461964706	0	1
gene-b2101	218	272	274	187	124	179	74	127	67	65	41	48	host	yegW	0.5816464641794848	0	1
gene-b3540	11206	12029	9411	8224	5255	8040	1604	27332	1060	676	1375	1451	host	dppF	0.9946110110240047	0	1
gene-b4365	22	41	38	22	5	11	7	11	12	8	7	13	host	yjjQ	0.703572343923725	0	1
gene-b3394	38	60	59	21	15	24	18	17	23	15	14	15	host	hofN	0.6021665335715328	0	1
gene-b1571	13	20	27	14	10	6	9	13	3	5	7	3	host	ydfA	0.6326426213831411	0	1
gene-b1499	13	25	20	6	12	19	6	12	12	5	3	7	host	ydeO	0.5580578567035603	0	1
gene-b0743	47583	50068	82607	65411	49504	59168	29464	55899	19596	11345	7587	8262	host	lysT	0.5842876264279447	0	1
gene-b1150	22	13	27	11	10	7	4	14	4	3	5	13	host	ymfR	0.6427142258583927	0	1
gene-b3032	3576	4207	3703	3229	1541	2395	1205	2168	1212	821	626	705	host	cpdA	0.5822213614634831	0	1
gene-b0647	19	26	26	14	12	11	12	12	9	3	1	16	host	ybeT	0.5480992544387654	0	1
gene-b2252	45	81	86	52	32	52	16	35	18	13	16	17	host	ais	0.6290512982116477	0	1
gene-b3506	1462	1908	1218	1059	600	719	204	515	250	220	334	355	host	slp	0.7219388301788193	0	1
gene-b3883	125	174	147	98	43	74	31	55	50	27	35	48	host	yihV	0.6232468400553671	0	1
gene-b3723	20	50	47	15	24	18	19	29	13	4	6	21	host	bglG	0.6110612864144018	0	1
gene-b2789	18	69	65	16	7	22	13	15	25	12	12	34	host	gudP	0.767498406082721	0	1
gene-b4550	650	783	708	544	308	442	219	430	234	156	199	219	host	arfA	0.5146527949921893	0	1
gene-b3934	1049	1500	883	781	410	593	416	788	425	279	226	269	host	cytR	0.5748018001390995	0	1
gene-b0449	934	1047	949	761	469	567	332	562	296	205	197	201	host	mdlB	0.552689576866327	0	1
gene-b2558	598	585	907	666	467	634	312	528	305	182	127	132	host	mltF	0.514312571979215	0	1
gene-b4453	283	283	291	263	142	171	133	219	198	125	104	125	host	ldrD	0.3483284598311411	0	1
gene-b4396	3053	3245	2629	2316	1241	1699	1048	1812	1120	746	653	728	host	rob	0.5233064434307669	0	1
gene-b2947	3929	4536	3436	2869	1538	2106	1076	1954	1430	920	945	968	host	gshB	0.5633377692498497	0	1
gene-b4301	93	122	107	78	37	52	31	58	33	30	22	53	host	sgcE	0.5305351022998601	0	1
gene-b3099	12831	14748	12235	10596	5271	7961	2970	5757	2530	1660	2168	2332	host	yqjE	0.6743307840192236	0	1
gene-b0808	515	591	464	388	168	222	133	189	141	97	97	153	host	ybiO	0.6417659341200519	0	1
gene-b3262	67	109	175	97	61	120	58	91	44	21	18	34	host	yhdJ	0.5904887870095697	0	1
gene-b1505	24	49	43	17	20	31	27	30	26	10	13	26	host	ydeT	0.41085651562322745	0	1
gene-T7p16	4	6	12	0	1	18	3481	10546	67004	39165	26288	26457	phage	gene-T7p16	1.422287641920185	0	0
gene-b0751	4333	4015	2790	2386	990	1135	597	1095	985	620	948	946	host	pnuC	0.7274462166822693	0	1
gene-b1519	550	697	598	509	198	356	117	221	150	84	112	137	host	tam	0.6798243732694575	0	1
gene-b1512	216	311	184	185	83	111	72	112	73	47	49	65	host	lsrR	0.6208879956969804	0	1
gene-b1175	9864	14575	9157	7472	3395	4964	2813	5495	3743	2418	2271	2426	host	minD	0.643784507361087	0	1
gene-b4779	335	385	361	274	171	278	137	311	114	71	80	67	host	yoaM	0.5368527286024718	0	1
gene-b4559	16	25	21	8	6	10	3	8	3	2	4	5	host	ghoT	0.7784847274695476	0	1
gene-b0202	15242	16381	22416	16929	12229	13895	8466	15532	5909	3816	2520	2500	host	ileV	0.5527246310370046	0	1
gene-b1148	183	194	77	89	31	56	47	59	37	33	32	40	host	ymfM	0.7444636037829702	0	1
gene-b1394	25	38	28	26	9	11	9	15	13	11	7	10	host	paaG	0.5624424727415358	0	1
gene-b3904	39	153	65	30	13	24	20	18	34	19	14	43	host	rhaB	0.9433273120693921	0	1
gene-b2349	383	486	404	221	200	248	172	252	232	123	105	140	host	intS	0.46132137939053247	0	1
gene-b3641	1408	1500	1587	1375	815	1099	520	1037	588	376	250	252	host	slmA	0.5305894453105142	0	1
gene-b4154	2769	2703	2461	1939	995	1475	748	1359	834	597	758	740	host	frdA	0.5411489071135173	0	1
gene-b1533	2548	2627	1460	1409	650	773	493	890	657	393	476	514	host	eamA	0.700608966054135	0	1
gene-b0430	9178	8802	6652	5640	4408	4435	3362	7034	3909	2466	1999	1912	host	cyoC	0.480126356854449	0	1
gene-b0827	1437	1395	1181	933	577	763	358	852	459	312	285	268	host	moeA	0.5587327355125079	0	1
gene-b1887	53	71	68	34	22	42	17	25	15	6	13	15	host	cheW	0.6650475305643718	0	1
gene-b3358	1168	1392	905	806	339	429	303	614	392	256	215	289	host	yhfK	0.6311086375149128	0	1
gene-b4348	896	1148	1106	601	566	759	484	860	377	215	159	215	host	hsdS	0.5325323753027295	0	1
gene-b0124	24071	25277	24294	19128	10939	17743	10391	15140	9469	5553	3849	4059	host	gcd	0.5363137392321665	0	1
gene-b4612	1	4	1	3	2	2	0	3	1	0	2	2	host	yrhD	0.6649638116080449	0	1
gene-b3019	7666	8331	8046	6670	4584	6297	3737	6776	3554	2319	1585	1586	host	parC	0.47178443468132464	0	1
gene-b4107	47	87	53	43	23	20	17	12	21	7	18	31	host	yjdN	0.6841612846019631	0	1
gene-b3716	107	152	117	74	38	56	43	90	62	33	30	45	host	cbrB	0.5224918088347384	0	1
gene-b4390	3212	3296	2620	2304	939	1460	852	1400	953	619	537	614	host	nadR	0.6256686514839812	0	1
gene-b2071	37	52	38	23	16	27	9	21	20	8	12	9	host	yegJ	0.5803702135491504	0	1
gene-b2672	8557	10133	6611	6157	3368	3757	1619	3231	1349	857	1638	1730	host	ygaM	0.7212818312607346	0	1
gene-b1498	46	81	75	41	33	37	20	36	30	20	12	57	host	ydeN	0.5011743800360459	0	1
gene-b1562	666	920	752	558	358	448	251	508	302	195	181	166	host	hokD	0.5309121821968988	0	1
gene-b1104	294	280	233	218	106	125	61	116	101	60	64	86	host	ycfL	0.5705848595042312	0	1
gene-b1778	1860	2656	1993	1140	1213	1256	1021	2182	1654	1007	875	960	host	msrB	0.36998622234465334	0	1
gene-b0189	1448	1786	890	782	322	393	296	461	542	330	521	596	host	rof	0.6472258268884246	0	1
gene-b1177	713	843	718	585	350	361	233	416	222	174	151	190	host	ycgJ	0.56290669522797	0	1
gene-b2782	1030	1407	1301	906	404	570	295	604	320	187	247	284	host	mazF	0.6511073027872158	0	1
gene-b3509	5428	8130	6529	3699	2569	3813	1159	2404	831	611	1253	1581	host	hdeB	0.7341886523074006	0	1
gene-b0638	143	176	173	120	80	74	42	103	41	43	25	47	host	cobC	0.5761461254132201	0	1
gene-b2029	68796	89506	72494	57987	34918	51185	29038	49022	29319	18397	14461	15537	host	gnd	0.5315147945387996	0	1
gene-b1717	76071	103101	105109	61348	64750	84743	69409	128375	68309	45702	23149	26224	host	rpmI	0.41993988958325124	0	1
gene-b0995	239	287	204	161	86	116	76	126	80	52	46	62	host	torR	0.5895369540577451	0	1
gene-b1804	3101	3458	3445	2924	2185	3218	1488	2628	930	561	388	379	host	rnd	0.5756556914815225	0	1
gene-b2216	6730	8439	6439	5004	3215	4030	2486	4369	2536	1573	1492	1692	host	rcsD	0.5438987213646279	0	1
gene-b3766	13399	13924	3568	3810	1530	1451	1441	2205	2503	1966	3204	3709	host	ilvL	0.9628963427172058	0	1
gene-b0656	1061	1524	1082	801	441	711	537	916	552	379	276	334	host	insH3	0.4991673367074488	0	1
gene-b3834	4114	4726	4116	3501	1959	2739	1359	2668	1521	1001	754	740	host	ubiJ	0.5583905327713571	0	1
gene-b0643	2175	3107	1382	1293	438	592	222	423	364	255	659	635	host	ybeL	0.8832008726534677	0	1
gene-b0464	920	1183	973	766	433	606	304	552	260	182	219	240	host	acrR	0.5870820547876958	0	1
gene-b3707	0	13	6	4	5	3	2	6	6	3	2	3	host	tnaC	0.7127481799065698	0	1
gene-b3872	162	316	172	128	90	141	123	238	135	83	63	114	host	yihL	0.4573424308390981	0	1
gene-b3978	25041	28463	34345	29018	19848	24548	16377	23844	10658	6417	4292	4464	host	glyT	0.5233105633571146	0	1
gene-b4123	107	152	205	89	66	81	115	98	71	41	38	59	host	dcuB	0.4880198004304835	0	1
gene-b1891	125	191	148	96	53	117	74	147	43	38	24	38	host	flhC	0.569835788759902	0	1
gene-b4747	15	13	19	12	7	4	4	11	12	8	2	2	host	yneP	0.5746225381574164	0	1
gene-b4048	24	54	36	15	13	15	15	22	12	10	7	22	host	yjbM	0.614838045808754	0	1
gene-b2260	3347	3333	3533	3049	1883	2798	1546	2763	1143	654	485	483	host	menE	0.5458077971980427	0	1
gene-b2784	10764	13830	9364	8064	3429	4803	3169	5848	3320	2127	2055	2237	host	relA	0.6483444552932296	0	1
gene-b2162	12	34	31	7	9	7	11	12	15	9	2	24	host	rihB	0.6631798734295513	0	1
gene-b2458	48	94	68	46	41	48	15	33	33	17	17	35	host	eutD	0.5261336820258763	0	1
gene-b0197	10228	13212	11815	7866	5648	7869	4400	7977	4063	2861	2239	2448	host	metQ	0.5287273052630264	0	1
gene-b2594	5378	6033	7078	5478	4356	5977	3012	5598	1986	1293	925	910	host	rluD	0.5380698259977352	0	1
gene-b3560	15646	17240	17668	14420	8280	13270	5933	10871	3802	2694	1793	1893	host	glyQ	0.6216554223855802	0	1
gene-b1420	918	1063	956	783	534	620	387	793	516	377	292	336	host	mokB	0.40199307397804873	0	1
gene-b3234	3137	3780	2285	2092	777	1124	566	922	763	477	792	822	host	degQ	0.7189745401442071	0	1
gene-b3940	4950	5041	4870	4242	1948	2947	1471	2565	1341	995	625	743	host	metL	0.6235472970150532	0	1
gene-b1074	21	59	41	45	12	18	17	21	36	11	7	17	host	flgC	0.6040889071040005	0	1
gene-b4615	2	12	14	1	6	6	2	1	6	3	3	6	host	yibV	0.7735212134375354	0	1
gene-b2383	200	299	274	184	80	131	84	123	91	66	42	104	host	fryA	0.5640661725278482	0	1
gene-b2288	2605	2618	2686	2021	1150	1581	976	1890	1080	757	529	585	host	nuoA	0.5028365562262519	0	1
gene-b3702	13701	15276	23661	19019	12423	17265	5665	10959	3214	1970	1730	1679	host	dnaA	0.6883283647173005	0	1
gene-b1925	10	17	23	14	6	12	7	6	8	3	4	8	host	fliS	0.5659595883750508	0	1
gene-b0391	959	1020	853	747	400	490	237	373	233	145	182	218	host	ppnP	0.6310361551581842	0	1
gene-b3551	3172	3430	2695	2506	1122	1593	799	1407	847	595	511	606	host	bisC	0.6350849921374279	0	1
gene-b1430	599	768	742	523	297	488	196	450	205	104	114	145	host	tehB	0.5982648203276109	0	1
gene-b3476	45	117	97	52	30	44	28	37	46	14	16	36	host	nikA	0.6273749850303209	0	1
gene-b4684	11	14	10	13	2	9	1	10	2	2	3	3	host	yqfG	0.7044501401802684	0	1
gene-b3576	4	22	17	6	1	5	6	5	3	5	4	6	host	yiaL	0.8350322817500085	0	1
gene-b0732	209	311	234	139	95	134	85	136	89	58	61	92	host	mngB	0.5404127082998375	0	1
gene-b2320	3204	3192	2708	2384	1309	1601	819	1809	950	756	570	681	host	pdxB	0.5664442922396098	0	1
gene-b0715	437	510	460	374	160	240	107	164	133	75	83	109	host	abrB	0.6522289560388161	0	1
gene-b2769	161	189	174	123	93	111	67	102	73	45	47	56	host	ygcQ	0.46094890102956615	0	1
gene-b1586	67	103	79	38	38	26	26	33	28	18	21	22	host	ynfD	0.6190114441359004	0	1
gene-b2951	1275	1270	1102	918	568	807	493	835	533	362	207	245	host	yggS	0.499472934475603	0	1
gene-b0527	74	120	216	121	90	131	52	115	35	33	14	44	host	ybcI	0.6272747345761116	0	1
gene-b2255	488	637	562	437	243	342	127	241	83	60	82	119	host	arnA	0.6845746155611881	0	1
gene-b0014	24594	37702	28369	20335	11840	19074	6950	12097	10940	6447	12632	12500	host	dnaK	0.5302137975699975	0	1
gene-b2627	510	712	489	418	170	263	137	300	191	126	132	156	host	abpB	0.6074815143696349	0	1
gene-b0424	2222	2509	1813	1516	805	1051	567	1039	781	481	512	510	host	yajL	0.5858148907871344	0	1
gene-b1829	6598	7116	6663	5551	3364	4814	1823	3272	1786	1143	987	1011	host	htpX	0.618716102891889	0	1
gene-b2376	101	100	62	41	26	25	28	42	29	24	23	36	host	ypdI	0.6046695730676913	0	1
gene-b0350	100	122	118	78	48	67	39	72	50	35	22	33	host	mhpD	0.49334386749524795	0	1
gene-b3530	1904	2330	1690	1416	709	1001	518	947	485	308	397	521	host	bcsC	0.6264270207734479	0	1
gene-b2634	36	86	60	43	22	28	25	31	27	13	16	28	host	yfjR	0.5649613292318002	0	1
gene-b2828	1700	1659	2307	1880	841	1460	691	1062	508	341	233	285	host	lgt	0.6231510130087019	0	1
gene-b0356	2415	2771	2302	1892	1023	1521	839	1517	1041	645	494	605	host	frmA	0.5213691831411306	0	1
gene-b4720	16	10	4	5	0	1	3	4	15	9	5	4	host	ytiC	0.7744178405032718	0	1
gene-b0139	82	98	130	50	42	65	34	61	65	29	27	51	host	htrE	0.4741535891633226	0	1
gene-b1750	85	118	75	50	36	45	24	35	27	14	18	31	host	ydjX	0.6409359845516657	0	1
gene-b4240	175	230	207	122	63	119	83	120	91	52	42	87	host	treB	0.4965453471913028	0	1
gene-b3954	166	225	141	105	55	80	54	76	75	50	41	53	host	yijO	0.5789377467315145	0	1
gene-b1700	23	25	28	19	9	9	7	11	11	6	3	12	host	ydiT	0.5729877429031592	0	1
gene-b2196	391	429	409	257	175	215	127	232	133	79	58	96	host	ccmF	0.5802249138482825	0	1
gene-b4362	520	670	850	666	446	655	219	417	161	114	94	90	host	dnaT	0.6275195386746577	0	1
gene-b1663	2515	2473	3724	3109	2071	2665	946	1525	537	392	317	351	host	mdtK	0.6676838380163245	0	1
gene-b4430	36	54	29	22	17	11	12	7	4	3	7	12	host	rydB	0.8160864110548122	0	1
gene-b0980	351	403	340	271	133	204	69	107	74	45	33	70	host	appA	0.7305873138299431	0	1
gene-b2217	7986	10938	8600	6259	3946	5270	3121	5368	3535	2222	2069	2100	host	rcsB	0.5359098331068526	0	1
gene-b2154	4279	6468	6684	6548	1645	2969	500	863	256	197	250	227	host	yeiG	1.0090184805580116	0	1
gene-b1698	63	108	75	57	19	38	28	37	22	17	16	27	host	ydiR	0.6410317098787215	0	1
gene-b0654	2017	2746	2203	1923	557	940	523	950	546	297	409	467	host	gltJ	0.7188042101395253	0	1
gene-b3569	276	369	331	299	150	197	85	154	119	57	60	91	host	xylR	0.5793285673284143	0	1
gene-b0849	360	429	223	196	130	129	101	186	102	68	105	103	host	grxA	0.6035927503364165	0	1
gene-b0343	44	81	71	40	26	34	28	26	45	17	16	36	host	lacY	0.4926631745596397	0	1
gene-b0556	514	605	818	444	451	498	414	623	442	252	137	151	host	rzpD	0.4214647600905579	0	1
gene-b4262	3934	4012	4164	3568	2039	2816	1371	2696	1087	764	620	573	host	lptG	0.5833754094436168	0	1
gene-b3988	234932	261901	265168	212993	159370	223487	224558	417395	179663	117602	57464	57943	host	rpoC	0.47018266374981804	0	1
gene-b0709	310	362	310	219	161	192	132	247	79	65	56	81	host	dtpD	0.5511935749112337	0	1
gene-b4729	8	7	9	3	0	5	0	4	3	4	1	11	host	ykgV	0.742343842276131	0	1
gene-b4601	11	22	11	5	2	5	1	7	5	1	2	10	host	ydgU	0.844550716740526	0	1
gene-b0474	15289	20245	17030	12233	8154	10616	6253	11333	9904	6352	5082	5077	host	adk	0.4411417811455899	0	1
gene-b1069	2770	2560	2939	2681	1405	2015	908	1645	518	326	251	243	host	murJ	0.6659691990882189	0	1
gene-b1524	1069	1076	1125	898	621	773	416	755	373	234	126	154	host	glsB	0.5555868165163341	0	1
gene-b3633	1182	1558	1423	1187	757	1063	568	1016	551	362	259	333	host	waaA	0.49606935115437517	0	1
gene-b3678	87	152	140	78	36	63	43	45	49	29	21	54	host	yidJ	0.6016451812575939	0	1
