Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b3357	4311	5547	2908	2839	1323	1654	876	1798	1484	987	996	1121	host	crp
gene-b3304	50802	51389	65483	46053	40252	55789	35398	86739	22627	16163	7675	7435	host	rplR
gene-b1202	153	259	164	113	75	87	68	145	67	48	56	76	host	ycgV
gene-b2917	231	308	306	190	118	131	120	161	129	66	79	119	host	scpA
gene-b4813	82	62	58	37	27	24	28	28	39	13	17	16	host	narS
gene-b4185	26	43	64	25	29	25	22	25	19	7	3	30	host	yjfM
gene-b2100	460	516	433	400	266	376	139	300	154	84	85	89	host	yegV
gene-b2524	1571	1798	1835	1469	830	1395	389	724	426	225	183	220	host	iscX
gene-b3521	208	315	129	87	42	59	39	65	86	42	64	88	host	rcdB
gene-b4303	497	645	403	324	184	232	134	244	153	102	119	135	host	sgcQ
gene-b2668	305	320	299	232	157	160	116	180	114	81	66	79	host	ygaP
gene-b4306	73	114	92	51	39	60	45	64	39	28	13	49	host	yjhP
gene-b0878	1670	2011	1468	1349	530	801	345	599	308	220	274	309	host	macA
gene-b3568	82	136	95	57	33	35	39	31	48	25	28	49	host	xylH
gene-b3069	272	390	259	205	109	179	234	141	41	43	28	17	host	ileX
gene-b0483	830	1148	464	417	206	283	228	350	333	238	288	303	host	ybaQ
gene-b1075	60	102	75	87	28	77	26	54	59	27	21	42	host	flgD
gene-b1536	78	125	108	73	27	47	17	28	27	14	19	27	host	ydeI
gene-b2155	90452	164553	128353	133125	40056	83696	14061	33545	1671	1380	153	178	host	cirA
gene-b3937	582	662	998	810	549	805	330	597	239	144	106	111	host	yiiX
gene-b0427	1140	1173	1307	957	733	857	704	1202	558	355	230	253	host	yajR
gene-b2297	2465	2445	2099	1735	1257	1529	1029	2143	873	617	367	320	host	pta
gene-b3892	13980	11237	9987	6577	5371	5701	4477	7740	7170	4309	3437	3476	host	fdoI
gene-b4775	1220	1454	1116	1071	1114	1115	1595	2508	1250	881	599	803	host	mgtT
gene-b2720	29	47	39	19	13	11	6	11	13	5	9	16	host	hycF
gene-b0970	2996	3404	3347	3083	1491	2342	792	1431	741	548	464	546	host	yccA
gene-b4624	335	462	210	200	99	121	133	186	113	86	74	79	host	ryjB
gene-b2737	150	209	203	194	93	154	73	130	75	45	51	67	host	ygbK
gene-b0577	1663	1778	1418	1106	680	905	685	1188	778	464	412	450	host	ybdG
gene-b0389	881	1333	841	593	348	443	184	354	202	135	184	213	host	yaiA
gene-b0820	6009	5649	7488	5991	3994	5630	2071	5091	1394	1030	766	707	host	ybiT
gene-b2314	4502	4667	4882	4015	2873	3617	1697	3160	2062	1278	815	814	host	dedD
gene-b1012	173	292	147	203	22	59	21	30	18	9	24	48	host	rutA
gene-b1638	1996	2656	2276	1884	839	1425	762	1294	1068	666	425	494	host	pdxH
gene-b3666	67	127	124	44	21	52	34	36	61	29	16	54	host	uhpT
gene-b1684	1885	3372	1302	1418	206	328	29	87	47	40	103	128	host	sufA
gene-b2366	491	603	444	350	185	324	148	280	123	86	75	111	host	dsdA
gene-b1824	62130	67766	61871	45930	35439	34526	27624	47942	22182	13565	12467	14733	host	yobF
gene-b1888	168	234	171	123	79	114	57	90	72	32	35	44	host	cheA
gene-b3658	3617	8445	4254	4311	9590	3684	10475	3194	2579	2682	1926	1277	host	selC
gene-b3689	2237	2618	2268	1979	954	1298	686	1171	733	495	472	550	host	yidR
gene-b1221	273	329	277	238	113	216	71	152	84	64	49	60	host	narL
gene-b4485	109	213	175	128	52	86	49	72	57	34	47	60	host	ytfR
gene-b2322	644	652	818	670	466	582	332	538	263	152	90	134	host	yfcJ
gene-b0068	4553	4662	4658	3992	1857	2994	1125	2117	1151	685	415	480	host	thiB
gene-b2361	11	15	14	1	3	9	4	6	8	0	4	14	host	yfdR
gene-T7p26	13	10	26	2	4	32	53200	109517	210680	135925	60657	67237	phage	gene-T7p26
gene-b4502	259	370	373	309	208	260	120	234	77	59	58	58	host	yeiW
gene-b1147	289	318	200	181	105	136	81	133	74	58	50	75	host	ymfL
gene-b1259	454	585	578	287	300	251	92	164	49	30	37	30	host	yciG
gene-b2568	8999	9964	9652	7820	6710	8780	4346	8503	2931	1847	1440	1306	host	lepB
gene-b0631	564	698	625	609	315	428	187	326	141	92	153	133	host	ybeD
gene-b2629	34	48	36	18	12	21	9	16	11	7	7	27	host	yfjM
gene-b2332	654	781	634	515	339	388	246	458	282	168	145	177	host	yfcO
gene-b3531	266	273	256	201	154	156	75	122	77	31	51	70	host	bcsZ
gene-b0087	2975	3045	3259	2800	1463	2286	1197	1864	1092	726	435	543	host	mraY
gene-b2284	17329	16386	15117	11199	6822	9758	6058	9713	7371	4745	3258	3372	host	nuoF
gene-b2040	1295	1645	1671	832	1138	1242	630	1177	453	315	260	245	host	rfbD
gene-b3800	170	236	453	336	256	329	109	189	112	56	58	71	host	aslB
gene-b3172	4543	4894	4108	3613	2030	2973	1898	3679	1949	1266	822	884	host	argG
gene-b1488	85	121	47	36	9	13	9	16	21	4	9	22	host	ddpX
gene-b4514	9	13	13	2	7	9	1	6	6	5	1	5	host	ybfQ
gene-b1603	24979	29608	19939	17547	7668	10826	4639	8450	5738	4038	4037	4362	host	pntA
gene-b1694	29	59	53	27	21	25	14	11	26	11	4	15	host	ydiF
gene-b3646	228	226	428	338	169	204	129	239	72	46	32	48	host	yicG
gene-b2160	1162	1375	1200	1004	503	776	426	731	352	227	208	235	host	yeiI
gene-b0048	2997	3101	3081	2516	2094	2379	1753	3070	1260	808	473	470	host	folA
gene-b3150	2951	3701	2987	2667	1433	2051	1064	2038	1147	727	659	608	host	dolP
gene-b0908	14196	18058	13160	12668	3515	6114	2329	3796	2625	1813	1576	1818	host	aroA
gene-b1779	8377	10449	6152	5856	3966	4032	1827	4734	1488	1115	1301	1374	host	gapA
gene-b2075	928	1165	1008	935	430	781	410	724	333	211	177	181	host	mdtB
gene-b0896	324	371	318	256	175	204	96	172	95	72	62	94	host	dmsC
gene-b2702	8	24	18	10	4	2	9	10	13	5	3	10	host	srlA
gene-T7p37	14	12	36	5	3	45	32016	65649	199248	137012	72712	87459	phage	gene-T7p37
gene-b3896	39	73	87	33	36	33	14	24	23	9	10	26	host	yiiG
gene-b1004	4535	6497	3571	3358	1051	1770	326	643	377	241	781	823	host	wrbA
gene-b1426	138	145	136	86	58	104	30	87	26	17	17	30	host	ydcH
gene-b1487	391	696	191	192	27	56	27	71	62	25	59	68	host	ddpA
gene-b1460	17	38	41	19	17	10	10	24	9	7	5	16	host	ydcC
gene-b2417	21609	31782	22690	15428	10949	14665	7961	15251	7777	4940	5015	5278	host	crr
gene-b0640	1783	2089	1529	1360	881	1222	573	1302	524	365	350	296	host	holA
gene-b1557	472	606	1214	638	814	774	302	606	157	88	125	135	host	cspB
gene-b2622	650	905	500	433	205	262	148	312	229	143	190	241	host	intA
gene-b2802	174	213	205	143	84	124	67	97	75	51	51	71	host	fucI
gene-b2725	13	28	21	9	6	12	2	9	12	7	2	13	host	hycA
gene-b2233	1047	1273	985	762	341	553	306	512	340	256	214	276	host	yfaL
gene-b3657	57	140	109	52	23	48	29	34	59	23	24	71	host	yicJ
gene-b1224	254	313	354	198	112	167	86	149	111	74	70	118	host	narG
gene-b2617	5247	7666	4731	4096	2439	3030	2016	3537	2308	1484	1534	1386	host	bamE
gene-b0994	136	171	117	96	39	69	32	67	44	23	29	36	host	torT
gene-b3585	291	445	274	195	145	189	136	207	149	93	88	115	host	yiaU
gene-b3996	2563	3214	2386	2169	940	1335	666	1133	709	437	416	484	host	nudC
gene-b3886	1803	1929	1243	1149	417	644	295	590	418	253	370	430	host	yihY
gene-b2877	14	19	45	24	24	32	9	13	10	5	7	9	host	mocA
gene-b2741	38855	53408	32627	29111	10886	15984	7257	13357	14752	9629	11348	12009	host	rpoS
gene-b1543	68	112	90	72	48	59	33	58	31	17	19	33	host	ydfJ
gene-b1856	1276	1601	1467	1195	622	986	564	1140	423	312	186	248	host	mepM
gene-b2106	207	250	199	143	48	57	35	47	52	26	32	45	host	rcnA
gene-b3129	386	618	393	268	198	260	144	343	193	141	129	143	host	prlF
gene-b3020	245	353	318	232	157	172	118	185	163	87	119	155	host	ygiS
gene-b2009	772	944	602	488	216	262	122	240	180	120	207	201	host	sbmC
gene-b0096	29257	34238	36207	30090	19816	26315	15278	27370	14885	9332	6306	6668	host	lpxC
gene-b2926	12901	17156	15379	12797	5076	8882	4044	7562	5585	3993	2945	3345	host	pgk
gene-b2412	10635	13008	10062	8896	4762	6396	2969	5289	3161	2099	2069	2154	host	zipA
gene-b3281	5992	6304	7167	6150	2976	4428	1846	3465	1172	706	786	827	host	aroE
gene-b4480	710	1061	522	448	164	234	189	289	348	239	250	337	host	hdfR
gene-b2007	3545	5813	3837	2500	1710	2296	1387	2562	1384	944	827	903	host	tmaR
gene-b3900	14	15	18	5	4	3	3	5	12	3	3	19	host	frvA
gene-b1032	19878	24139	15456	11078	11518	10520	46430	10849	9421	8232	5482	3233	host	serX
gene-b3936	14425	16321	22862	18805	14014	19299	11155	19795	6899	4804	2037	2413	host	rpmE
gene-b3639	959	1196	1223	1026	470	877	431	711	474	287	182	263	host	dfp
gene-b3807	1875	2010	1683	1295	991	1090	712	1207	671	403	397	358	host	cyaY
gene-b2643	42	43	36	18	10	23	15	17	18	13	10	27	host	lfgA
gene-b1228	495	634	676	633	534	576	484	710	294	256	186	286	host	ychS
gene-b0016	864	1027	1093	910	592	836	324	616	327	177	191	200	host	insL1
gene-b1592	154	177	195	170	88	111	74	124	70	47	28	41	host	clcB
gene-b1670	93	127	60	72	32	45	21	41	20	25	19	42	host	ydhU
gene-b0746	29200	30377	52186	40099	29254	35458	17169	32926	13053	7163	4430	3891	host	valZ
gene-b4703	769	900	694	632	387	390	202	572	227	155	156	167	host	pmrR
gene-b0758	897	1048	878	740	350	571	298	501	362	246	187	206	host	galT
gene-b0604	473	730	620	375	280	385	206	319	133	109	114	116	host	dsbG
gene-b2159	1203	1525	1280	1042	532	787	390	692	379	237	203	238	host	nfo
gene-b2462	17	30	27	23	13	12	10	8	4	5	2	7	host	eutS
gene-b1972	186	252	206	157	77	102	41	81	54	41	42	65	host	msrQ
gene-b2762	3843	2591	3997	2395	953	944	165	303	4306	2788	2351	2257	host	cysH
gene-b0022	107	173	286	241	147	220	77	155	60	38	25	30	host	insA1
gene-b1309	14	38	30	5	8	8	11	16	26	6	5	26	host	ycjM
gene-b2066	1238	1230	1460	1129	864	1169	532	1051	438	295	190	183	host	udk
gene-b0019	3113	2935	3103	2673	1367	1842	875	1666	827	555	504	592	host	nhaA
gene-b4398	1279	1473	1207	984	507	669	340	651	356	245	218	251	host	creB
gene-b1161	50	77	90	33	48	55	32	48	19	13	8	10	host	ycgX
gene-b0333	37	61	50	24	7	20	23	18	24	13	16	28	host	prpC
gene-b0354	1346	1769	1266	854	717	908	635	1186	784	506	426	467	host	yaiL
gene-b4070	112	269	178	94	48	74	46	81	90	42	58	90	host	nrfA
gene-b0870	4571	5518	3658	3411	1497	2161	890	1930	1081	689	877	840	host	ltaE
gene-b0721	591	635	784	658	414	792	669	1289	822	648	268	398	host	sdhC
gene-b0216	27628	38502	31035	21789	26553	23261	76880	25567	11049	10651	5563	4552	host	aspV
gene-b3559	42258	46784	44362	36781	23615	34838	17633	33413	11228	7371	4997	4913	host	glyS
gene-b3596	19	38	33	8	16	8	4	5	15	4	2	9	host	yibG
gene-T7p54	2	8	29	5	2	50	1097	3216	64472	51683	76721	93013	phage	gene-T7p54
gene-b0156	4120	4325	4027	3391	1619	2257	1109	1803	1401	858	704	765	host	erpA
gene-b4165	13754	13220	25203	17618	15339	16227	26879	15031	7506	4216	3010	2547	host	glyY
gene-b0411	12150	12386	8933	5767	3009	3566	6520	10283	7604	4612	2757	2485	host	tsx
gene-b1176	4812	6864	4433	3683	1884	2599	1452	2748	1759	1146	938	1088	host	minC
gene-b2871	58	94	106	60	36	47	34	39	42	18	26	35	host	ygeX
gene-b1527	28	39	31	21	2	15	9	6	16	13	2	19	host	yneK
gene-b0991	241	305	295	250	221	220	118	202	92	61	72	84	host	ymcE
gene-b2663	1212	1368	956	985	276	537	154	278	104	67	66	115	host	gabP
gene-b4043	4625	5034	4489	3592	2380	2876	2058	3462	2320	1455	1190	1144	host	lexA
gene-b4148	1423	1551	1849	1691	1005	1290	445	805	300	200	220	218	host	gdx
gene-b4226	25255	36175	32220	21904	15871	24052	15350	25700	14074	9227	5594	5664	host	ppa
gene-b0345	935	1120	897	713	407	708	387	622	401	282	250	267	host	lacI
gene-b1800	94	165	108	77	38	44	21	38	43	26	24	31	host	dmlA
gene-b4239	71	129	95	53	32	54	25	47	50	26	22	50	host	treC
gene-b1206	651	694	669	545	341	449	224	548	223	137	100	149	host	dauA
gene-b0244	1070	1603	1247	856	712	742	1827	870	536	343	329	363	host	thrW
gene-b1880	53	101	72	31	18	35	22	32	32	13	15	42	host	flhB
gene-b0536	621	774	664	551	373	704	613	510	297	245	157	177	host	argU
gene-b1546	31	52	60	35	20	30	18	18	17	7	7	20	host	tfaQ
gene-b3697	664	720	509	413	256	297	136	267	190	109	170	158	host	yidA
gene-b4589	3	16	12	4	4	3	4	6	8	2	5	11	host	ylcI
gene-b0634	1901	1965	1663	1401	1084	1492	899	1559	685	460	291	331	host	mrdB
gene-b2125	259	294	259	210	140	180	124	300	108	62	37	56	host	btsR
gene-b1276	9178	9960	7154	6087	2711	3813	1541	2776	1685	1180	1867	1929	host	acnA
gene-b1043	27	46	32	13	10	16	5	12	6	6	7	10	host	csgC
gene-b1048	2820	3185	2850	2134	1347	2002	940	1930	852	648	453	482	host	opgG
gene-b1621	338	462	333	262	119	193	86	183	122	72	65	85	host	malX
gene-b1708	1518	2182	1348	1177	610	927	503	897	474	303	321	390	host	nlpC
gene-b1811	585	781	657	511	397	458	250	515	225	192	124	163	host	yoaH
gene-b2561	236	317	338	235	151	227	144	244	188	104	76	113	host	yfhH
gene-b4831	2240	2612	1788	1588	813	957	543	966	570	410	473	534	host	allZ
gene-b0735	287	238	201	181	76	115	56	131	64	34	49	58	host	ybgE
gene-b1122	78	70	116	68	65	97	48	126	28	23	12	23	host	ymfA
gene-b4675	408	383	335	282	153	216	113	237	91	60	49	73	host	yoaJ
gene-b1682	2437	3998	2733	2925	656	1113	86	174	53	36	97	108	host	sufC
gene-b3958	533	647	367	321	215	296	201	360	191	139	123	139	host	argC
gene-b3031	2045	2241	2478	2205	1127	1627	771	1362	629	428	335	364	host	yqiA
gene-b4762	577	726	634	576	337	425	525	398	238	205	120	115	host	sroA
gene-b2788	114	163	117	67	51	65	37	67	68	27	31	53	host	gudX
gene-b3594	150	196	129	68	70	63	66	83	63	33	48	83	host	yibA
gene-b2312	16919	17493	7417	7137	973	1343	8015	13683	9797	6251	2743	2670	host	purF
gene-b3799	12631	24864	21416	13510	7584	12121	37697	6845	3100	1970	1476	1591	host	proM
gene-b1845	1570	1944	1402	1344	541	795	379	659	354	234	269	320	host	ptrB
gene-b1753	304	318	232	187	72	106	55	114	69	39	36	50	host	ynjA
gene-b2239	734	1024	736	461	361	503	256	468	260	187	196	202	host	glpQ
gene-b0485	925	1039	883	876	252	395	125	199	144	80	186	246	host	glsA
gene-b0431	15352	14498	13619	10450	8035	9400	5737	11790	5827	3855	2696	2621	host	cyoB
gene-b3089	3132	3594	2295	2346	742	1144	386	744	445	312	497	564	host	sstT
gene-b3793	1600	1579	1639	1398	815	1216	643	1027	478	286	226	301	host	wzyE
gene-b4818	515	749	530	330	228	310	213	344	170	124	128	149	host	yoeJ
gene-b4801	188	252	139	158	81	88	45	89	60	34	38	49	host	ykiE
gene-b1220	417	558	402	322	165	232	96	208	103	59	71	103	host	ychO
gene-b3879	40	67	62	19	12	19	11	31	20	13	13	21	host	yihR
gene-b0276	265	370	245	172	133	144	128	217	165	82	98	125	host	yagJ
gene-b0716	150	200	167	114	82	70	46	76	58	22	50	52	host	ybgO
gene-b4317	1418	1645	1648	1104	807	1132	718	1099	488	294	203	283	host	fimD
gene-b1333	5772	8561	4757	4271	1760	2693	1259	2297	1844	1194	1539	1666	host	uspE
gene-b4309	77	164	151	47	38	77	37	58	34	20	20	69	host	nanS
gene-b3356	3175	3656	2232	2017	954	1048	688	1164	1024	696	720	724	host	yhfA
gene-b4287	416	613	488	514	248	511	58	104	67	43	28	48	host	fecE
gene-b4533	1	8	6	1	2	1	1	2	1	1	0	6	host	ynfO
gene-b0141	12	29	31	14	17	27	5	20	14	13	6	14	host	yadN
gene-b0178	23094	26475	22818	19495	11198	17106	8077	16843	8345	5769	4857	4847	host	skp
gene-b0828	5115	4698	1749	1659	471	571	561	1098	2057	1356	881	981	host	iaaA
gene-b2419	133	204	131	87	72	73	42	102	39	14	20	29	host	yfeK
gene-b3468	301	334	162	138	58	75	41	80	63	46	51	73	host	yhhN
gene-b3495	727	893	480	509	148	226	93	185	190	125	183	266	host	uspA
gene-b2813	5016	4939	4708	4045	2736	3409	2100	3677	1926	1256	813	877	host	mltA
gene-b4733	0	1	7	1	2	0	1	1	0	0	1	3	host	ylcJ
gene-b0187	646	848	629	529	271	385	200	321	188	149	150	163	host	yaeR
gene-b0352	266	293	227	188	78	128	81	132	98	54	50	63	host	mhpE
gene-b1900	178	232	203	157	95	125	56	87	69	47	36	60	host	araG
gene-b3325	142	239	218	134	80	127	107	147	110	51	55	113	host	gspD
gene-b1552	57	84	89	48	41	48	28	37	20	16	24	26	host	cspI
gene-b2132	7108	7595	6356	5427	2930	4206	2199	4027	2115	1446	1142	1145	host	bglX
gene-b3548	818	1008	557	465	140	224	74	145	104	74	167	206	host	yhjY
gene-b3652	2760	3046	1995	1778	937	1434	1005	1875	1047	712	420	498	host	recG
gene-b1328	360	559	330	218	148	167	120	234	154	90	109	130	host	pgrR
gene-b0938	46	61	80	28	36	33	21	47	34	24	22	28	host	elfA
gene-b2551	20707	22656	12872	11042	5262	6252	6399	11676	7773	5210	3409	3424	host	glyA
gene-b4774	560	651	615	459	339	376	244	488	305	204	166	178	host	yncP
gene-b2413	1052	1184	1117	853	604	813	425	753	507	293	211	252	host	cysZ
gene-b1746	2582	3447	1595	1777	552	994	192	319	150	91	200	254	host	astD
gene-b0237	10597	11884	8212	7314	3947	5004	2281	4401	2529	1721	2050	1856	host	pepD
gene-b0524	3648	4880	5156	3870	2570	3381	1818	3150	1823	1154	774	922	host	lpxH
gene-b2853	6	9	6	6	7	4	7	9	2	2	5	7	host	ygeI
gene-b1248	1803	2243	1734	1584	909	992	679	1159	611	404	358	363	host	yciU
gene-b1522	250	292	270	217	133	218	96	174	80	45	46	64	host	dgcF
gene-b3464	7228	8594	8655	6751	4319	6112	2839	5312	2517	1665	1248	1325	host	ftsY
gene-b0846	162	237	125	98	62	81	54	126	61	45	35	53	host	rcdA
gene-b3597	201	266	162	142	43	70	51	63	48	30	40	93	host	yibH
gene-b2919	77	111	104	62	37	57	35	38	44	19	20	23	host	scpB
gene-b0807	854	1037	1237	1013	706	854	401	600	335	205	131	128	host	rlmF
gene-b1971	668	825	555	491	225	349	164	287	181	132	143	146	host	msrP
gene-b2903	46071	49755	46895	40778	8590	14879	9360	20463	15890	11546	4486	5291	host	gcvP
gene-b1976	313	332	172	144	65	90	72	134	77	53	54	93	host	mtfA
gene-b2895	1360	1532	1448	1166	744	999	609	994	689	450	323	354	host	fldB
gene-b0912	5813	8359	8038	5747	3561	5825	2197	4100	1853	1332	1164	1360	host	ihfB
gene-b3804	2581	2989	2170	1857	904	1224	681	1193	814	541	593	588	host	hemD
gene-b1265	8750	8967	1051	1054	173	131	37	34	22	15	11	24	host	trpL
gene-b0378	1369	1538	1364	1129	630	813	462	865	452	297	267	276	host	yaiW
gene-b0005	298	364	508	342	211	353	149	250	113	67	65	55	host	yaaX
gene-b2942	8743	9595	10075	8476	5195	8629	4514	9504	2887	2052	889	938	host	metK
gene-b1332	8442	9568	6423	5196	3431	3163	2743	4769	3020	1942	1675	2033	host	ynaJ
gene-b2688	10891	17482	12233	8969	14042	8155	4524	8224	3956	2632	2453	2627	host	gshA
gene-b3116	75	127	121	65	37	51	36	43	59	24	21	54	host	tdcC
gene-b3189	12939	14452	14027	11537	7814	10708	5080	10247	4780	2924	2018	1922	host	murA
gene-b1236	9396	12530	9916	6919	4336	6389	3886	6863	3664	2402	1928	1990	host	galU
gene-b0439	14202	19508	15127	11781	8854	11744	4230	8380	4452	2934	4376	4355	host	lon
gene-b0526	5821	7261	7007	5347	3869	5167	2769	5080	2918	1860	1162	1107	host	cysS
gene-b2861	89	117	80	75	31	51	31	49	30	14	26	36	host	insC4
gene-b0700	651	816	763	586	429	555	356	622	420	272	234	254	host	rhsC
gene-b1865	3427	3481	4041	3291	2068	2988	1226	3107	876	702	452	412	host	nudB
gene-b3130	695	1000	734	542	299	390	302	522	339	239	231	260	host	yhaV
gene-b1278	1174	1283	1009	839	516	586	355	625	442	243	214	240	host	pgpB
gene-b1651	2344	2700	2169	1801	894	1303	673	1218	567	390	366	394	host	gloA
gene-b3562	40	53	63	34	20	25	16	27	26	13	9	22	host	yiaA
gene-b4085	86	124	80	66	40	68	29	58	34	15	28	37	host	alsE
gene-b3110	207	262	323	374	83	124	63	109	82	69	40	73	host	cyuP
gene-b2264	2756	2777	2925	2406	1358	2044	1044	1711	760	438	377	398	host	menD
gene-b0053	11235	14361	13987	11302	6991	9601	4128	8814	3417	2313	2096	2119	host	surA
gene-b4266	47	72	70	39	22	41	22	38	30	13	17	38	host	idnO
gene-b1997	89	91	93	60	39	47	14	39	24	34	14	38	host	insC3
gene-b1462	304	402	222	195	88	136	56	107	77	51	69	74	host	yddH
gene-b2047	48	95	55	44	18	45	25	32	37	13	13	40	host	wcaJ
gene-b4804	1174	1196	1116	869	602	634	464	908	745	436	426	499	host	rbsZ
gene-b1197	343	509	411	330	154	251	86	154	67	56	50	100	host	treA
gene-b3586	101	166	138	74	63	63	53	81	69	31	25	59	host	yiaV
gene-b1589	55	62	59	40	31	32	19	25	13	11	15	16	host	ynfG
gene-b0456	201	238	293	257	173	219	77	170	86	43	41	47	host	ybaA
gene-b0116	55540	62090	65242	44288	34734	47445	40580	66067	40605	25929	14614	14445	host	lpd
gene-b2577	255	269	232	180	117	166	99	217	130	79	73	89	host	yfiE
gene-b3663	138	168	162	105	76	64	52	81	54	43	31	51	host	yicN
gene-b4192	172	239	196	149	67	109	61	93	47	29	21	52	host	ulaG
gene-b4313	270	294	336	250	188	210	89	181	55	54	35	54	host	fimE
gene-b0697	179	211	180	119	64	92	53	70	73	57	41	73	host	kdpB
gene-b3921	463	512	423	347	234	233	154	259	129	105	72	97	host	yiiR
gene-b2244	264	365	304	199	118	167	89	175	81	59	57	89	host	rpnE
gene-b0702	5	21	5	14	4	5	3	5	11	7	2	10	host	ybfB
gene-b1472	2	6	4	1	0	2	2	3	1	1	1	2	host	yddL
gene-b0895	102	100	98	69	53	87	46	65	43	19	18	34	host	dmsB
gene-T7p30	7	6	30	3	4	21	30147	64994	98219	55472	26461	30702	phage	gene-T7p30
gene-b1705	624	802	530	469	224	332	156	326	166	116	105	116	host	ydiE
gene-b2944	105	152	150	104	57	89	65	86	67	35	19	38	host	yggI
gene-b2345	43	83	52	34	29	21	21	32	28	13	13	19	host	yfdF
gene-b2126	296	399	287	261	171	206	171	360	118	69	39	77	host	btsS
gene-b2898	3771	4876	3404	2848	1487	1995	1164	1834	1457	1066	784	957	host	ygfZ
gene-b1566	51	50	40	31	22	17	17	32	11	7	12	24	host	flxA
gene-b0346	1207	1373	852	751	343	504	235	434	342	235	298	333	host	mhpR
gene-b0447	87	104	67	48	25	30	17	42	32	18	21	23	host	decR
gene-b2134	2064	2517	1954	1608	784	1200	596	1040	611	461	378	432	host	pbpG
gene-b2886	100	123	103	74	47	39	37	53	34	20	21	32	host	ygfS
gene-b3201	4284	5800	5862	4163	2502	3888	1796	3342	1546	983	857	929	host	lptB
gene-b4354	37377	44259	33590	33771	13366	23959	9243	19680	9060	7037	5475	6128	host	btsT
gene-b1241	3340	4096	2841	2804	1469	1824	749	2127	755	606	476	557	host	adhE
gene-b2504	60	45	38	27	10	24	18	26	17	13	14	21	host	yfgG
gene-b3801	236	319	301	202	142	187	109	181	128	76	72	113	host	aslA
gene-b0852	2459	2417	2372	1929	1133	1572	898	1649	996	606	494	530	host	rimK
gene-b1211	2049	2068	2710	1919	1515	2113	1078	1983	558	384	274	261	host	prfA
gene-b1963	1387	1483	950	810	409	507	258	396	323	198	269	229	host	drpB
gene-b4320	537	580	474	421	217	313	209	309	178	104	94	109	host	fimH
gene-b4264	351	438	205	170	79	126	86	134	83	65	63	97	host	idnR
gene-b4232	4985	5858	5203	4531	2357	3652	1691	2888	2606	1752	1409	1510	host	fbp
gene-b3925	1380	1417	1362	1160	837	1150	607	1135	527	353	255	275	host	glpX
gene-b1015	3844	4157	3403	3314	1415	2116	765	1512	752	453	416	466	host	putP
gene-b3721	50	113	84	34	22	30	29	29	42	19	19	49	host	bglB
gene-b1184	270	312	255	171	96	139	104	159	108	82	58	91	host	umuC
gene-b3861	124	222	211	86	87	97	75	122	78	36	45	76	host	yihF
gene-b1827	2731	3363	2775	2036	1543	1854	1091	2110	1031	717	534	522	host	kdgR
gene-b1650	2594	3156	2563	2259	1176	1774	836	1560	810	551	390	443	host	nemA
