"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b2871",73.7473265091215,74.4461208706865,51.4481947130645,69.0830054950992,75.8006254040524,68.4760724248481,71.1050918883256,58.9266921390577,119.802770452941,74.3957623124039,86.4318785259647,61.7946432276191,86.8518470647532,31.3802022810662
"gene-b4790",256.133187768239,273.747021258041,194.608388697244,227.578130081512,208.895369006486,200.382611937976,207.701715779056,234.756338037859,246.652762697232,252.414193559942,321.032691667869,156.863325116264,119.019197829477,156.901011405331
"gene-b3961",4405.54369508074,4717.87705179247,4711.98357230741,4189.23663010125,4706.73716137671,3785.28520356936,2392.31210471643,1962.63902043797,2586.33039742526,2986.45845854078,2867.06888481843,4016.65180979524,4262.17397632585,4068.96622911159
"gene-b0476",187.936735297439,203.034875101872,189.016193619737,187.459613869514,198.501303315629,198.220209650876,199.281375950176,186.284381600892,190.274988366436,199.274363336796,204.967026218716,161.616759210696,193.00410458834,188.281213686397
"gene-b4733",0.528654670316283,0.466746839314649,0.559219507750701,1.97894026157836,2.28162417604171,3.2436034306507,4.67796657160037,3.80172207348759,7.04722179134949,6.6424787778932,2.46948224359899,4.75343409443224,0,0
"gene-b1570",0,0.233373419657324,0,0,0,0,0,0,0,0,0,0,3.21673507647234,0
"gene-b0664",1011.31638431505,1329.06162494846,1177.71628332298,1452.36224833837,2020.5049647836,1729.56142929919,1859.95950886831,1666.10469870594,1649.04989917578,1535.74109344891,1232.2716395559,2229.36059028872,1811.02184805393,2322.1349687989
"gene-b4312",112.074790107052,112.952735114145,147.633950046185,157.955413605982,159.71369232292,149.566158191116,103.850857889528,145.4158693109,162.086101201038,148.791524624808,150.638416859538,85.5618136997803,86.8518470647532,156.901011405331
"gene-b2510",212.254850131988,291.250027732341,342.80155825118,253.124449821887,301.174391237506,311.385929342467,426.630551329954,410.58598393666,419.309696585295,374.635803073177,345.727514103859,318.48008432696,215.521250123647,271.961753102574
"gene-b1865",1172.29173142636,1201.17299097625,1115.64291796265,1021.85278961501,1126.86882916727,1114.71837900029,1923.57985424207,1996.85451909936,2205.78042069239,1898.42043472188,2042.26181545637,1701.72940580674,1309.21117612424,1506.24970949118
"gene-b3097",635.70724105533,820.307570095495,817.578920331525,724.292135737681,811.497665278835,763.688407727648,815.837370087104,878.197798975634,831.57217137924,801.08294061392,884.074643208439,674.987641409378,788.100093735723,669.444315329412
"gene-b1654",4859.92238421759,4920.91192689434,5391.43527422451,5002.94088493025,4676.31550569616,5283.82998852999,6076.67857650888,7450.42483351731,8886.54667889171,6949.36129743187,9850.76466971637,4957.83176049282,4554.89686828483,4717.49040958695
"gene-b4249",129.784721562647,119.020444025235,115.199218596644,129.350731643168,135.883395373151,112.805319310408,127.24069074753,136.861994645553,112.755548661592,159.419490669437,143.229970128741,180.630495588425,180.137164282451,177.821146259375
"gene-b0402",762.848689266396,780.63408875375,895.310431908872,737.605006588299,774.73816466483,982.811839487161,1129.26113038433,1210.8484804058,894.997167501385,876.807198681903,935.933770324018,993.467725736338,1119.42380661237,1066.92687755625
"gene-b1736",45.4643016472003,39.6734813417451,40.2638045580505,43.896493075011,50.1957318729176,45.7708484102932,60.8135654308048,68.4309973227767,59.9013852264707,71.7387708012466,76.5539495515687,38.0274727554579,86.8518470647532,52.3003371351104
"gene-b4474",59.4736504105818,54.6093801998139,52.0074142208152,49.2936028793156,52.4773560489594,43.9688465043761,45.8440724016836,40.8685122899916,52.8541634351212,59.7823090010388,54.3286093591778,33.2740386610257,64.3347015294468,31.3802022810662
"gene-b2405",0.264327335158141,0.466746839314649,0,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b2771",25.9040788454979,20.5368609298445,16.2173657247703,14.9320037919095,21.0416451790513,14.4160152473364,14.9694930291212,18.0581798490661,10.5708326870242,13.2849575557864,9.87792897439596,9.50686818886448,12.8669403058894,20.9201348540441
"gene-b1060",342.568226364951,509.220801692282,390.335216409989,538.811462129745,515.900577582765,542.402573681033,799.932283743663,901.00813141656,1021.84715974568,984.415354883773,1118.67545635034,817.590664242345,601.529459300328,774.044989599633
"gene-b1329",299.482870734174,391.133851345676,374.117850685219,280.649709823841,318.413329456488,432.12005703891,456.569537388196,537.943673398494,451.022194646367,414.490675740536,466.732144040209,370.767859365715,340.973918106068,449.782899361949
"gene-b4367",52.336812361312,34.3058926896267,25.1648778487815,43.896493075011,40.0551799793989,38.562840786625,54.2644122305643,59.8771226574296,56.3777743307959,54.4683259787243,34.5727514103859,66.5480773220513,38.6008209176681,20.9201348540441
"gene-b0452",340.717935018844,397.434933676423,356.782045944947,390.390942511368,416.776682823619,418.064442172757,444.406824302035,430.54502482247,401.691642106921,425.118641785165,412.403534681031,494.357145820953,479.293526394379,428.862764507905
"gene-b2793",829.987832396564,733.959404822285,715.241750413146,920.746932614369,841.412293364715,841.895290444448,833.613643059186,687.161264782882,750.529120778721,749.271606146353,721.088815130905,560.905223143004,633.696810065051,742.664787318567
"gene-b3702",3766.1358713332,5416.13032340718,4301.51645361839,3894.01472380579,5092.5851609251,4936.40402106918,5925.11245958903,5144.68039594709,4584.21777527284,4639.10717848061,3748.67404578327,4715.40662167678,5182.16020819694,4058.50616168456
"gene-b3206",322.479348892933,450.177326518979,489.876288789614,427.63100016107,426.156693325124,387.070009390983,434.115297844514,449.553635189908,408.738863898271,398.548726673592,367.95285429625,394.535029837876,357.05759348843,303.34195538364
"gene-b2265",684.607798059586,580.633068107423,640.865555882303,577.490749060595,603.869865259039,587.45262132896,495.864456589639,500.87688318199,546.159688829586,514.127857408934,486.488001989001,560.905223143004,569.362108535604,596.223843340258
"gene-b4455",15.3309854391722,18.6698735725859,49.2113166820617,66.9241615733774,78.3357633774321,75.3236796673329,245.125448351859,226.202463372512,155.038879409689,180.675422758695,96.3098075003606,42.7809068498901,64.3347015294468,52.3003371351104
"gene-b3530",1299.43317963742,1161.4995096345,1181.07160036948,1048.83833863653,1479.76003506172,1176.70724456384,1183.52554261489,1103.44983182977,1243.83464617319,1246.12901873276,1118.67545635034,1407.01649195194,1550.46630685967,1140.14734954541
"gene-b1092",4328.09578587941,3777.14879715379,4241.67996628907,2896.08912098986,3025.68717122865,3596.07500344807,5832.48872147134,5909.77696323646,4933.05525394464,4850.33800361762,5022.92688348035,4230.55634404469,3786.09718500794,4738.410544441
"gene-b2595",3639.25875045729,4060.46412861779,3921.24718834791,3702.23742209283,4451.44876745738,4323.3629726762,5443.28190271419,5891.7187833874,5144.47190768513,5274.1281496472,5079.72497508312,4030.91211207854,4152.80498372579,3828.38467829008
"gene-b2699",6248.96253047362,7085.91714105534,6739.71350741145,5793.25766394059,5867.06981179259,5563.8610847095,4957.70897258207,4987.85936041572,5595.4941023315,5708.54626172142,7005.92112509034,6773.64358456594,6896.6800039567,6966.4049063967
"gene-b3065",13070.7223962349,17137.543699116,14768.4279801883,13796.9916000642,17385.7227076405,20424.2500020451,56905.5921568898,59002.7265805274,44897.8500326876,38602.1011698486,35360.516246094,21718.4403774609,21224.0180345645,21056.1157305954
"gene-b0898",211.461868126513,578.766080750164,309.248387786138,330.66292734373,369.369602721419,324.720743446253,543.579715619963,381.122637867131,345.313867776125,445.046078118845,249.417706603498,437.315936687766,434.259235323766,230.121483394486
"gene-b3452",20.617532142335,18.9032469922433,20.1319022790252,16.9109440534878,15.2108278402781,14.7764156285198,15.9050863434413,8.55387466534708,28.188887165398,9.29947028905048,9.87792897439596,28.5206045665934,16.0836753823617,10.4600674270221
"gene-b4215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b1561",1.58596401094885,5.36758865211846,3.91453655425491,3.77797686301324,4.30973455474545,2.88320304946729,4.67796657160037,8.55387466534708,0,6.6424787778932,2.46948224359899,0,9.65020522941702,10.4600674270221
"gene-b0745",1057.04501329741,2141.20112535595,1537.29442680668,1983.43785308195,2706.51330038014,2144.38226804129,3255.86473383386,2914.01996932824,2600.42484100796,2890.80676413912,1958.299419174,2429.00482225487,2361.0835461307,1924.65240657206
"gene-b2094",2.90760068673956,2.56710761623057,0.559219507750701,1.97894026157836,3.29567936539358,1.80200190591705,4.67796657160037,6.65301362860329,14.094443582699,3.98548726673592,4.93896448719798,0,3.21673507647234,20.9201348540441
"gene-b3816",568.039443254846,1433.8462903746,428.921362444788,580.369207622891,561.533061103599,449.05887495453,785.898384028862,433.396316377586,461.593027333392,455.674044163474,382.769747757844,513.370882198682,498.593936853213,418.402697080883
"gene-b4737",0.792982005474425,2.80048103588789,5.59219507750701,2.69855490215231,1.77459658136578,2.16240228710046,2.80677994296022,2.85129155511569,0,1.32849575557864,4.93896448719798,0,6.43347015294468,10.4600674270221
"gene-b0143",3180.1221692876,3889.63478542862,4429.5777208933,3289.53842572367,3761.63772490077,4707.18937863653,4812.69200886246,5170.34201994313,4193.09696585295,3958.91735162435,3911.6598738608,5109.94165151466,5465.2328949265,4309.54777993309
"gene-b3292",259.569443125295,221.004628415486,246.615802918059,251.325413220452,246.668924809843,240.387054249335,239.511888465939,245.21107373995,253.699984488582,247.100210537627,217.314437436711,175.877061493993,205.87104489423,251.04161824853
"gene-b4050",21.4105141478095,26.8379432605923,33.5531704650421,31.4831405251103,30.9286832752321,37.8420400242581,91.6881448033672,57.0258311023139,81.0430506005192,90.3377113793476,88.9013607695637,99.822115983077,138.319608288311,167.361078832353
"gene-b1878",606.631234187935,529.524289202469,770.604481680466,810.465988946411,661.924524849434,890.909742285392,649.301760138131,999.852905327237,747.005509883046,514.127857408934,792.703800195276,722.5219823537,501.810671929685,648.524180475368
"gene-b2985",12.9520394227489,11.9020444025235,11.7436096627647,14.9320037919095,15.971369232292,19.1012202027208,17.7762729720814,19.9590408858099,17.6180544783737,15.9419490669437,24.6948224359899,14.2603022832967,6.43347015294468,20.9201348540441
"gene-b4019",7005.99601836654,6345.18990706299,6866.65633567086,4759.89104007639,5416.57579392302,5899.75423997244,7565.20753959212,8671.7280496252,7167.02456180243,6496.34424477955,8361.66687682618,7472.39839644748,6980.31511594498,7562.62874973696
"gene-b2155",218.598706175783,174.796691323336,181.746340018978,261.0402108682,266.95002859688,201.103412700343,165.600016634653,132.109842053694,169.133322992388,159.419490669437,190.150132757122,147.356456927399,167.270223976562,94.1406068431986
"gene-b1015",332.523787628942,294.984002446858,334.97248514267,202.75142498171,161.234775106948,253.721868353121,403.240718471952,498.025591626875,398.168031211246,350.722879472761,481.549037501803,480.096843537656,228.388190429536,564.843641059192
"gene-b4472",1851.61298278278,1386.93823302348,1603.28232872126,1523.96390507548,1622.99533055767,1478.72276399553,986.115353293358,919.066311265626,1116.98465392889,1195.64618002078,1138.43131429913,1402.26305785751,1260.96014997716,1276.12822609669
"gene-b2411",1044.35730120982,1083.78616088861,1182.19003938498,966.622365950959,1015.06924454122,1226.44249716715,1675.64762594725,1858.09166341706,1423.5388018526,1382.96408155736,1424.89125455662,1383.24932147978,1399.27975826547,1391.18896779394
"gene-b4842",1174.14202277246,1252.2817698812,1164.29501513696,949.891325557614,810.990637684159,853.7885030235,708.244138940296,658.648349231725,694.151346447925,787.797983058134,832.21551609286,850.864702903371,929.636437100506,627.604045621324
"gene-b2065",2351.45597356683,2441.31934303527,2225.69364084779,1860.74355686409,2084.89746930745,2126.00184860094,2643.98670626853,2487.27666657926,2121.2137591962,2269.07075052832,2225.00350148269,2733.22460429854,2589.47173656023,2562.71651962041
"gene-b4015",203.267720736611,187.865602824146,198.522925251499,162.632908769713,167.319106243059,159.657368864251,231.091548637058,246.161504258322,218.463875531834,263.042159604571,274.112529039488,142.603022832967,228.388190429536,198.741281113419
"gene-b3061",19.2958954665443,25.6710761623057,18.4542437557731,22.128150197649,24.0838107471069,21.9844232521881,22.4542395436818,25.6616239960413,17.6180544783737,30.5554023783087,27.1643046795889,14.2603022832967,38.6008209176681,0
"gene-b3965",680.907215367372,923.225248164375,862.316480951581,837.091730647648,968.929733425713,864.960914840186,1547.4713418854,1368.61994645553,1293.16519871263,1243.47202722161,955.68962827281,1055.26236896396,1058.3058401594,1181.98761925349
"gene-b0730",111.546135436736,101.050690711621,79.9683896083502,110.460847328101,86.448204892247,101.993307874905,89.8169581747271,67.4805668044048,102.184715974568,63.7677962677747,69.1455028207718,137.849588738535,61.1179664529744,104.600674270221
"gene-b3200",1405.692768371,1723.46270416934,1660.32271851183,1475.2100131766,1437.16971710894,1615.67490884523,1570.8611747434,1675.60900388966,1391.82630379152,1363.03664522369,1348.33730500505,1554.37294887934,1563.33324716556,1600.39031633438
"gene-b2148",25.6397515103397,16.56951279567,16.2173657247703,15.111907452053,16.9854244216438,15.8576167720701,17.7762729720814,29.4633460695288,21.1416653740485,14.613453311365,19.7558579487919,9.50686818886448,16.0836753823617,0
"gene-b2536",252.696932411183,319.721584930534,327.702631541911,259.061270606622,296.104115290746,342.019961743057,381.72207224259,379.221776830387,348.8374786718,338.766417672553,325.971656155067,418.302200310037,408.525354711987,271.961753102574
"gene-b3191",684.343470724428,855.780329883408,965.21287037771,716.916085671798,768.146805934043,833.966482058413,891.62042854703,946.628796298411,739.958288091697,777.170017013505,884.074643208439,727.275416448132,858.868265418115,878.645663869854
"gene-b4121",255.868860433081,188.332349663461,209.707315406513,241.610615572704,230.697555577551,195.337006601409,99.1728913179278,107.398648576024,119.802770452941,164.733473691751,160.516345833934,213.904534249451,154.403283670672,209.201348540441
"gene-b1380",356.577575128333,385.766262693557,323.228875479905,381.035952183907,359.989592219914,317.873136203768,244.189855037539,242.359782184834,366.455533150174,294.926057738458,449.445768335016,432.562502593334,447.126175629655,554.38357363217
"gene-b4197",57.0947043941586,50.6420320656394,41.9414630813026,49.4735065394591,41.0692351687508,47.9332506973936,34.6169526298427,50.3728174737106,52.8541634351212,37.1978811562019,34.5727514103859,52.2877750387546,51.4677612235574,52.3003371351104
